Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
URU-JM-J047,181,José Mujica,Uruguay,Completed,2011-12-10,2011-12-10,1,Argentina,South America,Buenos Aires,Multilateral,Inauguration/Funeral,NA,Asunción del segundo mandato de Cristina Fernández de Kirchner,NA,"Participó en el Congreso Nacional de la ceremonia de jura del segundo mandato presidencial de Cristina Fernández de Kirchner, junto a los mandatarios de Brasil, Bolivia, Paraguay y Chile.",https://www.eluniverso.com/2011/12/10/1/1361/cristina-fernandez-kirchner-asume-segundo-mandato-argentina.html/,Medium,"Despacho de agencias reproducido por El Universo (Ecuador, 10-dic-2011) confirma expresamente la asistencia de 'José Mujica' junto a Dilma Rousseff, Evo Morales, Fernando Lugo y Sebastián Piñera; Chávez, Santos, Humala y Correa cancelaron su asistencia.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
COLT-1514-URY-ARG-37440,182,Jorge Batlle,Uruguay,Completed,2002-07-03,2002-07-05,3,Argentina,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"Se confirma que la XXII Cumbre ordinaria del Mercosur se realizo en Buenos Aires el 5 de julio de 2002, con la firma de un acuerdo automotor bilateral, coincidiendo con lo que describen las notas de COLT. El TripStartDate de COLT (3-jul) es consisten","Busqueda web sobre la XXII Cumbre del Mercosur, Buenos Aires, 5/7/2002, y firma de acuerdo automotor bilateral",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-ARG-37440 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Solo-Query,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
COLT-1514-URY-ARG-37766,183,Jorge Batlle,Uruguay,Completed,2003-05-25,2003-05-26,2,Argentina,South America,,Bilateral,Inauguration/Funeral,NA,President Nestor Kirchner,Jefe de Estado/Gobierno,"Las fuentes confirman explicitamente que 'Jorge Batlle y el chileno Ricardo Lagos entraron juntos' a la ceremonia de asuncion de Kirchner el 25 de mayo de 2003, junto a otros 12 jefes de Estado latinoamericanos. Evento confirmado con alta certeza.","Cobertura de prensa de la asuncion de Nestor Kirchner, 25/5/2003 (Casa Rosada y medios argentinos)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-ARG-37766 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-ARG-38175,184,Jorge Batlle,Uruguay,Completed,2004-07-07,2004-07-09,3,Argentina,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"Se confirma una reunion de alto nivel del Mercosur (LXII CMC y Cumbre de Jefes de Estado) en Puerto Iguazu, Argentina, en la primera semana de julio de 2004, coincidiendo con el pais visitado y el periodo indicado por COLT (7-jul, con posible ventana",https://www.mercosur.int/argentina-realizara-el-3-y-4-de-julio-en-puerto-iguazu-la-lxii-reunion-del-consejo-del-mercado-comun-y-cumbre-de-jefes-y-jefas-de-estado-del-mercosur-y-estados-asociados/,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-ARG-38175 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA
COLT-1514-URY-BRA-37622,185,Jorge Batlle,Uruguay,Completed,2003-01-01,2003-01-01,1,Brazil,South America,,Other,Working Visit,NA,Attended the inauguration of President-elect Luiz Inacio Lula da Silva.  Met with U.S. Trade Representative Robert Zoellick. [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 185],NA,"Fuentes confirman que Jorge Batlle, presidente de Uruguay, estuvo entre los mandatarios presentes en la asuncion de Lula da Silva el 1 de enero de 2003.","Cobertura de la asuncion de Luiz Inacio Lula da Silva, 1/1/2003, Brasilia",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-BRA-37622 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-CHN-37542,186,Jorge Batlle,Uruguay,Completed,2002-10-13,2002-10-18,6,China,Asia-Pacific,,Bilateral,Working Visit,NA,General Secretary Jiang Zemin,Jefe de Estado/Gobierno,"La fuente confirma explicitamente que, ademas de Sanguinetti, 'China conto con la presencia de los sucesivos presidentes de Uruguay: ... Jorge Batlle ...'. Las notas de COLT son muy especificas y detalladas (Xi'an, Shanghai, Beijing, reuniones con Li","Articulo academico 'A 35 anos del establecimiento de relaciones entre Uruguay y la Republica Popular China' (con apoyo de la Embajada de Uruguay en China), grupormultimedio.com",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-CHN-37542 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,NA
COLT-1514-URY-CRI-37356,187,Jorge Batlle,Uruguay,Completed,2002-04-10,2002-04-12,3,Costa Rica,Central America,,Multilateral,Regional Summit,NA,Rio Group Summit,NA,"La Cancilleria de Costa Rica publica la Declaracion Conjunta firmada por Batlle y Rodriguez Echeverria, fechada exactamente 'el dia 10 de abril del 2002' como Visita Oficial a Costa Rica, coincidiendo con el TripStartDate de COLT (10-abr-2002). Nota:","https://www.rree.go.cr/files/includes/files.php?id=34&tipo=relacion (Declaracion Conjunta, Cancilleria de Costa Rica, fuente oficial primaria)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-CRI-37356 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
COLT-1514-URY-DOM-38215,188,Jorge Batlle,Uruguay,Completed,2004-08-16,2004-08-21,6,Dominican Republic,Caribbean,,Other,Working Visit,NA,Presedential Inaugeration [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 188],NA,"Fuentes confirman que Jorge Batlle estuvo entre los lideres internacionales presentes en la investidura de Fernandez, junto a Lula, Pacheco de la Espriella y Ricardo Maduro.","Cobertura de la asuncion de Leonel Fernandez, 16/8/2004, Santo Domingo",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-DOM-38215 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-HTI-38216,189,Jorge Batlle,Uruguay,Completed,2004-08-17,2004-08-18,2,Haiti,Caribbean,,Other,Working Visit,NA,visiting Uraguayan Troops stationed in Haiti [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 189],NA,"Se confirma que 'el presidente Jorge Batlle arribo a Haiti el 17 de agosto' de 2004, coincidiendo exactamente con el TripStartDate de COLT, en el marco temprano de la mision MINUSTAH; consistente con ser continuacion del viaje a Republica Dominicana ",Fuente periodistica sobre despliegue MINUSTAH y Uruguay en 2004,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-HTI-38216 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-JPN-36996,190,Jorge Batlle,Uruguay,Completed,2001-04-15,2001-04-19,5,Japan,Asia-Pacific,,Bilateral,Working Visit,NA,Prime Minister Mori Yoshiro,Jefe de Estado/Gobierno,"El MOFA confirma que el presidente Batlle realizo una visita de trabajo oficial a Japon del 15 al 19 de abril de 2001, coincidiendo exactamente con el TripStartDate y la duracion de 5 dias de COLT, incluyendo la visita a Hiroshima descrita en las not","https://www.mofa.go.jp/region/latin/uruguay/pv0104/outline.html (Ministerio de Relaciones Exteriores de Japon, fuente oficial primaria)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-JPN-36996 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Verificada-URL,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,NA
COLT-1514-URY-MEX-37334,191,Jorge Batlle,Uruguay,Completed,2002-03-19,2002-03-23,5,Mexico,North America,,Multilateral,Regional Summit,NA,UN International Conference on Financing for Development,NA,"Dos fuentes independientes confirman que Batlle asistio y hablo en la Conferencia de Monterrey sobre Financiacion para el Desarrollo (18-22 marzo 2002), coincidiendo con el TripStartDate de COLT (19-mar) y el destino (Mexico).","Wikipedia 'Presidency of Jorge Batlle' (cita declaraciones de Batlle en la Conferencia Internacional sobre Financiacion para el Desarrollo, Monterrey); https://www.rree.go.cr/files/includes/files.php?id=34 (confirma que dicha conferencia se realizo del 18 al 22 de marzo de 2002)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-MEX-37334 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Solo-Query,TRUE,TRUE,Prime Minister Jean Chretien,FALSE,TRUE,FALSE,FALSE,TRUE,Food and Agriculture Organization (FAO) Director-General Jacques Diouf
COLT-1514-URY-PAN-36846,192,Jorge Batlle,Uruguay,Completed,2000-11-16,2000-11-19,4,Panama,Central America,,Multilateral,Regional Summit,NA,Ibero-American Summit,NA,"Se confirma que Batlle asistio a la X Cumbre Iberoamericana realizada en Panama en noviembre de 2000, coincidiendo con el periodo indicado por COLT (TripStartDate 16-nov, 4 dias).","Referencia a la X Cumbre Iberoamericana, Panama, noviembre de 2000, centrada en ninez y adolescencia",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-PAN-36846 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-1514-URY-PRY-36792,193,Jorge Batlle,Uruguay,Completed,2000-09-23,2000-09-23,1,Paraguay,South America,,Other,Working Visit,NA,Purpose of visit to commemorate the 150th anniversary of the death of Uruguayan founding forefather Jose Gervasio Artigas [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 193],NA,"La fecha exacta del fallecimiento de Artigas (23/9/1850) coincide matematicamente con el '150 aniversario' citado en la nota de COLT (2000-1850=150) y con el TripStartDate exacto (23-sep-2000), un dato muy especifico y verificable que da alta credibi",Dato historico verificable de forma independiente: Jose Gervasio Artigas fallecio el 23 de septiembre de 1850 en Paraguay (exilio en Ibiray),Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-PRY-36792 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-PRY-37790,194,Jorge Batlle,Uruguay,Completed,2003-06-18,2003-06-18,1,Paraguay,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"Se confirma que la cumbre se realizo en Asuncion los dias 17 y 18 de junio de 2003, coincidiendo exactamente con el TripStartDate de COLT (18-jun).","Busqueda sobre la XXIV Cumbre de Presidentes del Mercosur, Asuncion, 17-18/6/2003",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-PRY-37790 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Solo-Query,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
COLT-1514-URY-PRY-37848,195,Jorge Batlle,Uruguay,Completed,2003-08-15,2003-08-16,2,Paraguay,South America,,Other,Working Visit,NA,Attended the inauguration ceremony of President-elect Nicanor Duarte. [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 195],NA,"Multiples referencias confirman actividad diplomatica de Batlle en Asuncion en el marco de la asuncion de Duarte Frutos, incluyendo una cena ofrecida por el propio Batlle en honor al nuevo mandatario paraguayo.","Cobertura de la asuncion de Nicanor Duarte Frutos (15/8/2003, con presencia de nueve jefes de Estado) y referencias a una cena ofrecida por Batlle en honor a Duarte y encuentros en Asuncion en torno a la XVIII Cumbre",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-PRY-37848 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-ZAF-38104,196,Jorge Batlle,Uruguay,Completed,2004-04-27,2004-04-29,3,South Africa,Africa,,Other,Working Visit,NA,Attended Inaugeration of Thabo Mbeki [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 196],NA,"La investidura de Mbeki fue efectivamente el 27/4/2004. ADVERTENCIA: este viaje probablemente es parte de la MISMA gira africana que nuestro Trip_ID 20 (Kinshasa, RDC, 27-29 abr 2004, Journey_ID URU-JB-J017) -nuestra propia base ya documenta que la d","Segunda investidura de Thabo Mbeki, 27/4/2004 (Dia de la Libertad, Sudafrica); nota de nuestra propia base (Trip_ID 20, RDC) que confirma transito de la delegacion uruguaya por Johannesburgo el 29-30 de abril de 2004",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-ZAF-38104 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-1514-URY-USA-37626,197,Jorge Batlle,Uruguay,Completed,2003-01-05,2003-01-05,1,United States,North America,,Other,Working Visit,NA,Attended Florida Governor Jeb Bush's inauguration. [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 197],NA,"Fuente periodistica uruguaya contemporanea confirma que Batlle fue uno de los 25.000 invitados a la re-investidura de Jeb Bush como gobernador de Florida el 7/1/2003, y que se reunio con Jeb y George H. Bush en Miami. El TripStartDate de COLT (5-ene)","https://www.lr21.com.uy/politica/103102-batlle-rinde-culto-a-los-bush-en-miami (LARED21, 7/1/2003)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 1514-URY-USA-37626 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
COLT-191-URY-ARG-35239,198,Julio Maria Sanguinetti,Uruguay,Completed,1996-06-23,1996-06-25,3,Argentina,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"La X Cumbre de Presidentes del Mercosur se realizo en San Luis (Potrero de los Funes) el 25/6/1996, donde se firmo la Declaracion sobre Malvinas por los presidentes del bloque, incluido Sanguinetti. Coincide con TripStartDate y Notes de COLT.",https://www.mercosur.int/declaracion-especial-de-los-presidentes-de-los-estados-partes-del-mercosur-y-estados-asociados-sobre-la-cuestion-de-las-islas-malvinas-2 ; https://www.cancilleria.gob.ar/es/actualidad/noticias/declaracion-especial-de-los-presidentes-de-los-estados-partes-del-mercosur-y-0,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-ARG-35239 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
COLT-191-URY-ARG-35999,199,Julio Maria Sanguinetti,Uruguay,Completed,1998-07-23,1998-07-24,2,Argentina,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"Nota de La Nacion (13/7/1998) confirma que Sanguinetti arribo a Ushuaia el 23/7/1998 junto a los demas mandatarios del Mercosur; el Protocolo de Ushuaia fue firmado el 24/7/1998 por los presidentes del bloque, incluido Sanguinetti. Nota: este viaje e","https://www.lanacion.com.ar/politica/ushuaia-sede-de-la-cumbre-del-mercosur-nid103304/ ; Protocolo de Ushuaia (Parlasur, Mercosur)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-ARG-35999 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-BRA-36139,200,Julio Maria Sanguinetti,Uruguay,Completed,1998-12-10,1998-12-10,1,Brazil,South America,,Multilateral,Regional Summit,NA,Common Market of the South (MERCOSUR) Summit,NA,"La Declaracion Sociolaboral del Mercosur fue firmada por los presidentes de los Estados parte en Rio de Janeiro el 10/12/1998, en el marco de la XV Reunion del Consejo Mercado Comun; Uruguay es miembro fundador y su presidente participo habitualmente",https://es.wikisource.org/wiki/Declaraci%C3%B3n_Sociolaboral_del_Mercosur ; http://www.sunsonline.org/trade/process/followup/1998/12140298.htm (SourceLink de COLT),Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-BRA-36139 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-CHN-35540,201,Julio Maria Sanguinetti,Uruguay,Completed,1997-04-20,1997-04-23,4,China,Asia-Pacific,,Bilateral,Working Visit,NA,General Secretary Jiang Zemin,Jefe de Estado/Gobierno,"Fuente confirma que en abril de 1997 Sanguinetti realizo su segunda visita oficial a China, visitando Beijing y Shanghai, reuniendose con Jiang Zemin y el premier Li Peng, coincidiendo con TripStartDate y Notes de COLT.",https://www.elobservador.com.uy/nota/negociaciones-secretas-con-china-la-ruptura-con-taiwan-y-la-primera-visita-de-sanguinetti-202321517400,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-CHN-35540 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
COLT-191-URY-CRI-35845,202,Julio Maria Sanguinetti,Uruguay,Completed,1998-02-19,1998-02-20,2,Costa Rica,Central America,,Other,Working Visit,NA,Unclear whether bilateral talks took place between the respective heads of governments based on public information available. [PE-Latam 2026-08-24: Agregada a nuestra base como Trip_ID 202],NA,"El Archivo Nacional de Costa Rica documenta fotograficamente la entrega de llaves de San Jose a Sanguinetti con el presidente Figueres Olsen (1994-1998) y el alcalde Johnny Araya, consistente con una visita oficial en el periodo indicado por COLT (19",Archivo Nacional de Costa Rica (archivodigital.go.cr) - fotografias de la entrega de llaves de la ciudad de San Jose al presidente Sanguinetti junto al presidente Figueres Olsen,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-CRI-35845 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-CUB-36479,203,Julio Maria Sanguinetti,Uruguay,Completed,1999-11-15,1999-11-16,2,Cuba,Caribbean,,Multilateral,Regional Summit,NA,Ibero-American Summit,NA,"La IX Cumbre Iberoamericana se realizo en La Habana el 15-16/11/1999 sobre la situacion financiera internacional; fuentes confirman la participacion de Sanguinetti, presidente de Uruguay, junto a los demas jefes de Estado y de Gobierno iberoamericano",https://segib.org/es/ix-cumbre-iberoamericana-la-situacion-financiera-internacional-en-una-economia-globalizada/ ; https://es.wikipedia.org/wiki/IX_Cumbre_Iberoamericana,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-CUB-36479 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-FRA-36232,204,Julio Maria Sanguinetti,Uruguay,Completed,1999-03-13,1999-03-16,4,France,Europe,,Multilateral,Regional Summit,NA,Inter-American Development Bank (IDB) Summit,NA,"La Reunion Anual de Gobernadores del BID se inauguro en Paris el 15/3/1999 (fuente propia de COLT, comunicado oficial del BID), consistente con TripStartDate 13/3/1999 y con las notas detalladas de COLT sobre el discurso de Sanguinetti en dicha reuni",https://www.iadb.org/en/news/news-releases/1999-03-15/annual-Meeting-of--idb-board-of-governors-inaugurated-in-paris%2C1706.html (SourceLink de COLT),Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-FRA-36232 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-ISR-35882,205,Julio Maria Sanguinetti,Uruguay,Completed,1998-03-28,1998-04-01,5,Israel,Middle East,,Bilateral,Transit/Medical,NA,Prime Minister Benjamin Netanyahu,Jefe de Estado/Gobierno,"Fuente confirma que Sanguinetti visito Israel en marzo de 1998, siendo el primer presidente uruguayo en hacerlo, consistente con TripStartDate 28/3/1998 y las notas de COLT sobre la visita a Yad Vashem y acuerdos bilaterales.",https://www.ynetespanol.com/global/america/article/SynW0H5ZS,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-ISR-35882 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA
COLT-191-URY-JPN-35974,206,Julio Maria Sanguinetti,Uruguay,Completed,1998-06-28,1998-06-30,3,Japan,Asia-Pacific,,Multilateral,Regional Summit,NA,Japan-Peru-Uruguay Trilateral Meeting,NA,"Comunicado oficial del Ministerio de Relaciones Exteriores de Japon confirma la visita de Sanguinetti a Japon del 29/6 al 1/7/1998, reunion con el Emperador y el primer ministro Hashimoto, coincidiendo con TripStartDate 28/6/1998 (viaje de ida) y dur",https://www.mofa.go.jp/announce/event/1998/6/624-1.html,Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-JPN-35974 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
COLT-191-URY-MYS-35248,207,Julio Maria Sanguinetti,Uruguay,Completed,1996-07-02,1996-07-06,5,Malaysia,Asia-Pacific,,Bilateral,Transit/Medical,NA,Prime Minister Mahathir bin Mohamad,Jefe de Estado/Gobierno,"El CV oficial de Sanguinetti confirma que recibio un doctorado honoris causa de una universidad de Malasia, lo cual coincide exactamente con la nota de COLT ('Received honorary doctorate of law from the University of Malaysia'). Es un dato muy especi","CV oficial de Julio Maria Sanguinetti (web.ua.es) - lista de doctorados honoris causa recibidos, incluyendo una universidad de Malasia (Kuala Lumpur)",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-MYS-35248 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],NA,Solo-Query,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,NA
COLT-191-URY-MEX-36308,208,Julio Maria Sanguinetti,Uruguay,Completed,1999-05-28,1999-05-29,2,Mexico,North America,,Multilateral,Regional Summit,NA,Rio Group Summit,NA,"La XIII Cumbre del Grupo de Rio se realizo el 28/5/1999 en Mexico, con la participacion explicita de Uruguay entre los paises asistentes, coincidiendo exactamente con TripStartDate de COLT y con la nota sobre la conferencia de prensa final en Ciudad ","Busqueda web sobre la XIII Cumbre del Grupo de Rio, Veracruz/Mexico, 28/5/1999",Medium,[PE-Latam 2026-08-24: fila insertada automaticamente desde COLT TripID 191-URY-MEX-36308 via colt_aplicar_verificacion.py. Visit_Category/Visit_Subtype/Counterpart_Event/Counterpart_Type/Tema_Foro quedan en NA o con un valor mecanico derivado de COLT -revisar a mano-.],Cooperación Política General,Solo-Query,FALSE,TRUE,President Luis Angel Gonzalez Macchi,TRUE,FALSE,FALSE,FALSE,FALSE,NA
