colt_TripID,campo,valor_original,valor_nuevo,fuente,justificacion,fecha_aplicado,estado
1826-ARG-VEN-38677,TripStartDate;TripEndDate,2005-11-21;2005-11-22,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Venezuela noviembre 2005.,2026-08-17,NO_CAMBIO (No_verificable)
1826-ARG-BRA-39101,TripStartDate;TripEndDate,2007-01-19;2007-01-20,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil enero 2007.,2026-08-17,NO_CAMBIO (No_verificable)
1826-ARG-BOL-39302,TripStartDate,2007-08-08,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Bolivia agosto 2007.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-URY-39433,TripStartDate,2007-12-17,(sin cambio),Prensa (recopilacion viajes CFK),"El primer viaje de CFK como presidenta fue el 17/12/2007 a la cumbre del Mercosur en Uruguay, siete dias despues de asumir; coincide con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-PRY-39674,TripStartDate,2008-08-14,(sin cambio),Infobae; patron de viajes a asunciones presidenciales en Paraguay (confirmado para Cartes 2013),"Fernando Lugo asumio el 15/8/2008; por el patron observado en visitas similares (ej. asuncion de Cartes 2013, donde CFK llego la noche anterior), es probable que Kirchner tambien haya llegado el dia previo (14/8).",2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-BRA-39697,TripStartDate,2008-09-06,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil septiembre 2008.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-USA-39714,TripEndDate,2008-09-25,(sin cambio),Busqueda en prensa,"UNGA63 (discurso CFK 23/9/2008) confirmado, pero no se preciso fecha exacta de partida (24 o 25/9).",2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-TUN-39769,TripStartDate,2008-11-17,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Tunez noviembre 2008.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-EGY-39771,TripStartDate,2008-11-19,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Egipto noviembre 2008.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-LBY-39772,TripStartDate,2008-11-20,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Libia noviembre 2008.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-ESP-39853,TripStartDate;TripEndDate,2009-02-09;2009-02-11,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a España febrero 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-CHE-39979,TripStartDate;TripEndDate,2009-06-15;2009-06-16,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Suiza junio 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-SLV-39999,TripStartDate;TripEndDate,2009-07-05,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a El Salvador julio 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PRY-40017,TripStartDate;TripEndDate,2009-07-23;2009-07-25,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Paraguay julio 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-VEN-40036,TripStartDate,2009-08-11,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Venezuela agosto 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-USA-40077,TripStartDate;TripEndDate,2009-09-21;2009-09-25,(sin cambio),CFKArgentina; prensa (discurso 23/9/2009),Nuestra base parece tener el mismo viaje partido en dos registros (23/9 y 24-25/9). El discurso de CFK ante la 64 Asamblea General de la ONU fue el 23/9/2009; el rango completo de COLT (21-25/9) es mas consistente con una semana de Asamblea General que incluye llegada previa y actividades posteriores al discurso. [our_Trip_ID=209],2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-USA-40077,TripStartDate;TripEndDate,2009-09-21;2009-09-25,(sin cambio),CFKArgentina; prensa (discurso 23/9/2009),Nuestra base parece tener el mismo viaje partido en dos registros (23/9 y 24-25/9). El discurso de CFK ante la 64 Asamblea General de la ONU fue el 23/9/2009; el rango completo de COLT (21-25/9) es mas consistente con una semana de Asamblea General que incluye llegada previa y actividades posteriores al discurso. [our_Trip_ID=210],2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-IND-40099,TripStartDate;TripEndDate,2009-10-13;2009-10-15,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a India octubre 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-VAT-40145,TripStartDate;TripEndDate,2009-11-28;2009-11-29,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje al Vaticano noviembre 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PRT-40147,TripStartDate;TripEndDate,2009-11-30;2009-12-01,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Portugal noviembre-diciembre 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-URY-40156,TripStartDate,2009-12-09,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Uruguay diciembre 2009.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PER-40259,TripStartDate,2010-03-22,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Peru marzo 2010.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BOL-40263,TripEndDate,2010-03-27,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Bolivia marzo 2010.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BRA-40325,TripStartDate;TripEndDate,2010-05-27;2010-05-28,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil mayo 2010.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-CHN-40370,TripStartDate,2010-07-11,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de llegada a China julio 2010 (Expo Shanghai).,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-USA-40443,TripStartDate,2010-09-22,(sin cambio),Busqueda en prensa,"UNGA65 (discurso CFK 24/9/2010) confirmado, pero no se preciso con exactitud fecha de llegada (22 o 23/9).",2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BRA-40529,TripEndDate,2010-12-18,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil diciembre 2010 (posible Cumbre Mercosur Foz do Iguacu).,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-QAT-40562,TripStartDate;TripEndDate,2011-01-19;2011-01-20,(sin cambio),Busqueda en prensa,"No se hallo cobertura especifica con fecha exacta de este viaje a Qatar enero 2011 (no corresponde a Cumbre ASPA, que fue en 2009).",2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-ITA-40695,TripStartDate;TripEndDate,2011-06-01;2011-06-03,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Italia mayo-junio 2011.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-AGO-41047,TripEndDate,2012-05-19,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Angola mayo 2012.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-USA-41176,TripEndDate,2012-09-26,(sin cambio),Busqueda en prensa,UNGA67 confirmado en septiembre 2012 pero no se preciso fecha exacta de partida.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PER-41183,TripEndDate,2012-10-03,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Peru octubre 2012.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-ARE-41288,TripStartDate,2013-01-14,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Emiratos Arabes enero 2013.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PER-41382,TripEndDate,2013-04-19,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Peru abril 2013.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BOL-41459,TripEndDate,2013-07-05,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Bolivia julio 2013.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-URY-41466,TripStartDate,2013-07-11,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Uruguay julio 2013.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BRA-41483,TripStartDate;TripEndDate,2013-07-28,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil julio 2013.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PRY-41500,TripStartDate,2013-08-14,(sin cambio),ABC Color 'Llego Cristina Fernandez',"CFK arribo al aeropuerto Silvio Pettirossi de Asuncion el 14/8/2013 a las 20:30, vispera de la asuncion de Horacio Cartes (15/8).",2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-USA-41541,TripEndDate,2013-09-25,(sin cambio),CFKArgentina,"Discurso ante la 68 Asamblea General de la ONU confirmado el 24/9/2013, pero no se preciso fecha exacta de partida (24 o 25/9).",2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-CHL-41708,TripEndDate,2014-03-11,(sin cambio),Asuncion de Michelle Bachelet,"La asuncion de Michelle Bachelet como presidenta de Chile fue el 11 de marzo de 2014; la fecha de COLT incluye el dia real del evento, mientras la nuestra (10/3) lo excluye.",2026-08-17,NO_CAMBIO (COLT_correcto)
2320-ARG-VAT-41714,TripStartDate,2014-03-16,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje al Vaticano marzo 2014.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-FRA-41717,TripStartDate;TripEndDate,2014-03-19;2014-03-21,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Francia marzo 2014.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-VEN-41849,TripEndDate,2014-07-30,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Venezuela julio 2014.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PRY-41864,TripEndDate,2014-08-14,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Paraguay agosto 2014.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-CHN-42038,TripStartDate;TripEndDate,2015-02-03;2015-02-06,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a China febrero 2015.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-PRY-42197,TripEndDate,2015-07-13,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Paraguay julio 2015.,2026-08-17,NO_CAMBIO (No_verificable)
2320-ARG-BRA-42202,TripStartDate;TripEndDate,2015-07-17,(sin cambio),Busqueda en prensa,No se hallo cobertura especifica con fecha exacta de este viaje a Brasil julio 2015 (posible Cumbre Mercosur Brasilia).,2026-08-17,NO_CAMBIO (No_verificable)
3169-ARG-ITA-42427,TripEndDate,2016-02-28,(sin cambio),"El Cronista, El Intransigente, Infobae (27/2/2016)","Macri se reunio con el PM Renzi y el presidente Mattarella en Italia el 27/2 tras la audiencia papal, y regreso a Buenos Aires el domingo 28/2/2016 (varias fuentes coinciden). Nuestra fecha de fin (27) no contempla el dia de regreso.",2026-08-17,NO_CAMBIO (COLT_correcto)
3169-ARG-COL-42535,TripStartDate,2016-06-14,(sin cambio),Cancilleria de Colombia (comunicado); Infobae 14/6/2016,"Macri llego a Bogota la noche del martes 14/6/2016 (aeropuerto Catam), un dia antes de la Visita de Estado formal del 15/6. COLT capta correctamente la llegada; nuestra base la omite.",2026-08-17,NO_CAMBIO (COLT_correcto)
3169-ARG-VAT-42658,TripEndDate,2016-10-16,(sin cambio),Infobae (14 y 16/10/2016); La Nacion,"Macri llego a Roma el 14/10 (dia libre), la audiencia con el Papa fue el sabado 15/10/2016, y las notas de prensa sobre su regreso a la Argentina estan fechadas 16/10, lo que sugiere que el regreso ocurrio ese dia. Nuestra fecha de fin (15) no contempla el dia de regreso.",2026-08-17,NO_CAMBIO (COLT_correcto)
3169-ARG-USA-43367,TripEndDate,2018-09-26,(sin cambio),"Infobae (22-24/9/2018), Diario de Cuyo (27/9/2018)","El anuncio del nuevo acuerdo con el FMI (reunion con Lagarde) se dio en el marco del viaje a la ONU en Nueva York, con la conferencia de prensa en Casa Rosada reportada el 27/9, lo que sugiere que la agenda en EEUU se extendio hasta el 26/9 y no concluyo el 25/9 como registra nuestra base.",2026-08-17,NO_CAMBIO (COLT_correcto)
3670-ARG-USA-45185,TripStartDate,2023-09-16,(sin cambio),"Diario de Cuyo, Puntal (16/9/2023): ""Alberto Fernandez dejo Cuba y se dirige a Nueva York""","Fernandez partio de Cuba rumbo a Nueva York el 16/9/2023 (confirmado por multiples medios fechados ese dia), dando su ultimo discurso ante la Asamblea General de la ONU el martes 19/9. Nuestra fecha de inicio (18) no contempla la llegada real a Nueva York.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-ISR-45328,TripEndDate,2024-02-09,(sin cambio),"Infobae, Ambito, Radio JAI (febrero 2024)","Milei realizo una 'gira oficial de tres dias' en Israel (6, 7 y 8 de febrero: Muro de los Lamentos, Netanyahu, y el 8/2 kibutz Nir Oz/Yad Vashem/Herzog), viajando a Roma el 9/2/2024. La fecha de fin de COLT (9/2) coincide con el dia de partida hacia Italia; nuestra fecha de fin (8/2) no contempla ese ultimo dia en el pais.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-ITA-45334,TripEndDate,2024-02-13,(sin cambio),"LA NACION, ACI Prensa, France24, Emol (12-13/2/2024)","La audiencia privada con el Papa Francisco fue el lunes 12/2/2024 (tras la canonizacion de Mama Antula el 11/2), y la prensa confirma que Milei 'regreso' a la Argentina el martes 13/2/2024, cerrando la gira Israel-Italia-Vaticano iniciada el 5/2. La fecha de fin de COLT (13/2) tiene sustento; la nuestra (12/2) no contempla el dia de regreso.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-USA-45391,TripStartDate;TripEndDate,2024-04-09;2024-04-12,(sin cambio),"Infobae, LA NACION, El Financiero (abril 2024)","Milei partio de Ezeiza el martes 9/4/2024 a las 22:40, con agenda en Miami el 10-11/4 (distincion de la comunidad judia, disertacion en FIU) y la reunion con Elon Musk en la planta de Tesla en Austin el 12/4. El rango de COLT (9-12/4) cubre correctamente todo el viaje; nuestra base solo registra el ultimo dia (Austin), omitiendo los dias en Miami.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-USA-45439,TripStartDate;TripEndDate,2024-05-27;2024-05-31,(sin cambio),"CNN en Espanol, Vision360, El Litoral, Chequeado (""viaje de 6 dias a San Francisco... del 27 de mayo al 2 de junio"")","Milei realizo un viaje de EEUU (San Francisco) a El Salvador del 27/5 al 2/6/2024: reunion con Sam Altman (28/5), discurso en Stanford/Hoover Institution y reuniones con Google/Apple/Meta (29/5), reunion con Elon Musk (30/5), partiendo a El Salvador el 31/5 para la asuncion de Bukele. El rango de COLT (27-31/5) coincide con la estadia real en EEUU; nuestra base (28-30) omite los extremos.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-USA-45484,TripStartDate,2024-07-11,(sin cambio),"Perfil, LA NACION, BAE Negocios (conferencia Allen & Co. Sun Valley)",Milei asistio a la conferencia Allen & Company en Sun Valley del 11 al 14 de julio de 2024. Nuestra fecha de inicio (12/7) omite el primer dia.,2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-FRA-45497,TripStartDate,2024-07-24,(sin cambio),"El Cronista, Filo News, Infobae (julio 2024)","Milei viajo a Paris el miercoles 24/7/2024 y permanecio hasta el sabado 27/7 (regreso), con la reunion con Macron y la apertura de los Juegos Olimpicos el viernes 26/7. Nuestra fecha de inicio (25/7) omite el dia de llegada (24/7).",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-CHE-45678,TripStartDate;TripEndDate,2025-01-21;2025-01-24,(sin cambio),"Infobae (22/1/2025): ""Que es el Foro de Davos y a que hora dara su discurso Javier Milei""","Confirmado: Milei dio su discurso en Davos el jueves 23/1/2025 a las 10:15 (Suiza), y el viernes 24/1/2025 recibio el Premio Ropke en Kloten, 'antes de regresar a Buenos Aires con una breve escala en Brasil'. El rango de COLT (21-24/1) tiene sustento directo en la fecha de cierre (24/1); nuestra fecha de fin (23/1) no contempla el dia del Premio Ropke.",2026-08-17,NO_CAMBIO (COLT_correcto)
4053-ARG-USA-45749,TripStartDate,2025-04-02,(sin cambio),"Diario de Cuyo (1/4/2025): ""En el tramo final de la negociacion con el FMI, Milei y Caputo viajaran a Estados Unidos""","Solo se hallo un anuncio previo (1/4/2025) del viaje relacionado con la negociacion del FMI, sin confirmacion posterior de la fecha exacta de llegada/agenda (2 o 3 de abril). Se agoto el presupuesto de busqueda web de la sesion antes de poder confirmar con una segunda fuente independiente; se recomienda verificacion manual adicional.",2026-08-17,NO_CAMBIO (No_verificable)
4053-ARG-ITA-45772,TripStartDate;TripEndDate,2025-04-25;2025-04-27,(sin cambio),"Wikipedia (en) ""Death and funeral of Pope Francis""","Se confirmo que el funeral (evento central) fue el 26/4/2025, y es probable que la llegada a Roma/Italia haya sido el 25/4 (ver item Vaticano). Sin embargo no se pudo confirmar con una fuente especifica si la comitiva de Milei permanecio en Italia hasta el 27/4 (COLT) o partio el mismo 26/4 (nuestra base), dado el agotamiento del presupuesto de busqueda web de la sesion. Se recomienda verificacion manual.",2026-08-17,NO_CAMBIO (No_verificable)
4053-ARG-ESP-45816,TripStartDate,2025-06-08,(sin cambio),N/A,"No se pudo verificar de forma independiente la fecha exacta de inicio de esta etapa (Espana) de la gira de junio 2025 (que continuo por Francia -Niza, reunion con Macron- e Israel) debido al agotamiento del presupuesto de busqueda web de la sesion. Se recomienda verificacion manual adicional; ver el item Israel (ISR-45817) de la misma gira, que si pudo confirmarse con una fuente directa.",2026-08-17,NO_CAMBIO (No_verificable)
4053-ARG-USA-45903,TripStartDate;TripEndDate,2025-09-03;2025-09-06,(sin cambio),N/A,No se hallo informacion especifica sobre este viaje de principios de septiembre de 2025 (distinto del viaje a la ONU de fines de mes) debido al agotamiento del presupuesto de busqueda web de la sesion. Se recomienda verificacion manual adicional.,2026-08-17,NO_CAMBIO (No_verificable)
4053-ARG-USA-45943,TripStartDate,2025-10-13,(sin cambio),N/A,No se hallo informacion especifica sobre este viaje de octubre de 2025 debido al agotamiento del presupuesto de busqueda web de la sesion. Se recomienda verificacion manual adicional.,2026-08-17,NO_CAMBIO (No_verificable)
4053-ARG-NOR-46000,TripEndDate,2025-12-10,(sin cambio),"N/A (hipotesis no confirmada: posible coincidencia con la ceremonia del Premio Nobel de la Paz en Oslo, tradicionalmente el 10/12)","No se pudo confirmar el motivo ni el itinerario exacto de este viaje a Noruega debido al agotamiento del presupuesto de busqueda web de la sesion. Se observa que el 10/12 es la fecha tradicional de la ceremonia del Premio Nobel de la Paz en Oslo, lo que podria explicar el viaje, pero esto no pudo verificarse de forma independiente. Se recomienda verificacion manual prioritaria.",2026-08-17,NO_CAMBIO (No_verificable)
