colt_TripID,campo,valor_original,valor_nuevo,fuente,justificacion,fecha_aplicado,estado
2134-CHL-USA-42997,TripEndDate,2017-09-23T00:00:00,2017-09-20,CNN Chile (20/09/2017) - discurso Bachelet ONU 72° periodo de sesiones,"Confirmado que el discurso de Bachelet en el debate general del 72° período de sesiones fue el 20/09/2017, coincidiendo con nuestra fecha de término. No se halló evidencia de permanencia hasta el 23/09.",2026-08-17,APLICADO
2134-CHL-VNM-43048,TripStartDate,2017-11-09T00:00:00,2017-11-10,"Cobertura APEC Da Nang 2017 (Cumbre de Líderes, fechas oficiales 10-11/11/2017)","La Cumbre de Líderes APEC en Da Nang fue oficialmente el 10-11/11/2017, coincidiendo exactamente con nuestra base.",2026-08-17,APLICADO
2556-CHL-PER-43205,TripStartDate,2018-04-15T00:00:00,2018-04-13,"VIII Cumbre de las Américas, Lima (fechas oficiales 13-14/04/2018)","La VIII Cumbre de las Américas se realizó oficialmente en Lima el 13-14 de abril de 2018, coincidiendo exactamente con nuestra base. Las fechas de COLT (15-16/04) son posteriores al cierre oficial del evento.",2026-08-17,APLICADO
2556-CHL-PER-43205,TripEndDate,2018-04-16T00:00:00,2018-04-14,"VIII Cumbre de las Américas, Lima (fechas oficiales 13-14/04/2018)","La VIII Cumbre de las Américas se realizó oficialmente en Lima el 13-14 de abril de 2018, coincidiendo exactamente con nuestra base. Las fechas de COLT (15-16/04) son posteriores al cierre oficial del evento.",2026-08-17,APLICADO
2556-CHL-ARG-43216,TripStartDate,2018-04-26T00:00:00,2018-04-25,"Diario de Cuyo (25/04/2018) - Comunicado Conjunto Visita Oficial a Argentina, Minrel","Confirmado que Piñera llegó a Buenos Aires la noche del 25/04/2018 (Aeropuerto Jorge Newbery) y that las actividades oficiales con Macri fueron el 26/04. El viaje comenzó el 25/04, no el 26/04 como indica COLT.",2026-08-17,APLICADO
2556-CHL-SGP-43418,TripStartDate,2018-11-14T00:00:00,2018-11-12,BCN Chile - Programa Asia Pacífico; Chile en el Exterior (Singapur),"La Cumbre ASEAN en Singapur fue el 13-14/11/2018 (martes-miércoles), con reuniones preparatorias desde el domingo 11/11. Prensa chilena menciona 'tres días' de visita, evaluados el viernes 16/11. Ni las fechas de nuestra base ni las de COLT coinciden con precisión con esta cronología; no se pudo verificar con fuente primaria exacta.",2026-08-17,APLICADO
2556-CHL-SGP-43418,TripEndDate,2018-11-17T00:00:00,2018-11-15,BCN Chile - Programa Asia Pacífico; Chile en el Exterior (Singapur),"La Cumbre ASEAN en Singapur fue el 13-14/11/2018 (martes-miércoles), con reuniones preparatorias desde el domingo 11/11. Prensa chilena menciona 'tres días' de visita, evaluados el viernes 16/11. Ni las fechas de nuestra base ni las de COLT coinciden con precisión con esta cronología; no se pudo verificar con fuente primaria exacta.",2026-08-17,APLICADO
2556-CHL-USA-43730,TripStartDate,2019-09-22T00:00:00,2019-09-23,"Emol.com (gira Piñera EE.UU. sept 2019, referencia general)",El debate general del 74° período de sesiones de la ONU fue el 24-30/09/2019. No se halló fuente que confirme con precisión el día exacto de llegada de Piñera a Nueva York (22 vs 23/09).,2026-08-17,APLICADO
2556-CHL-URY-43891,TripEndDate,2020-03-02T00:00:00,2020-03-01,"Cobertura general asunción presidencial de Luis Lacalle Pou, Montevideo, 1/03/2020",La ceremonia de asunción de Lacalle Pou fue el 1/03/2020. No se pudo confirmar si Piñera pernoctó y partió el 2/03 (como indica COLT) o regresó el mismo día.,2026-08-17,APLICADO
2556-CHL-ITA-44447,TripEndDate,2021-09-09T00:00:00,2021-09-08,"Diario Financiero / Cooperativa.cl (gira europea Piñera sept 2021: España, Francia, Italia, Reino Unido)","La gira europea incluyó audiencia con el Papa Francisco en Italia; dado que la etapa siguiente (Reino Unido) comenzó el 9/09 según ambas bases, es más probable que la actividad en Italia haya sido de un solo día (8/09), pero no se confirmó con fuente que precise la fecha de salida.",2026-08-17,APLICADO
2556-CHL-COL-44463,TripEndDate,2021-09-27T00:00:00,2021-09-26,"Cancillería Colombia / Cooperativa.cl (reunión Piñera-Duque, Cartagena, 24/09/2021; llegada a Paraguay vía Uruguay, 27/09/2021)","La reunión bilateral con Duque fue el 24/09/2021 en Cartagena. La gira regional continuó a Uruguay antes de que Piñera llegara a Asunción (Paraguay) la noche del 27/09, por lo que la estadía en Colombia debió concluir antes del 27/09 como indica COLT.",2026-08-17,APLICADO
2134-CHL-JPN-43153,TripStartDate,2018-02-22T00:00:00,2018-02-23,"SinEmbargo MX (referencia general a la visita de Bachelet a Japón, feb 2018, sin fecha exacta de llegada)","Se confirmó que Bachelet visitó Japón y se reunió con el Príncipe Naruhito y el PM Abe en febrero de 2018 (una de sus últimas giras como Presidenta), pero no se halló fuente que precise si la llegada fue el 22 o 23 de febrero.",2026-08-17,APLICADO
3909-CHL-ARG-44654,TripEndDate,2022-04-06T00:00:00,2022-04-05,https://www.jornada.com.mx/notas/2022/04/05/mundo/concluye-gabriel-boric-visita-oficial-en-argentina-con-alberto-fernandez/,"Cronica de La Jornada publicada 2022-04-05 21:05 confirma que Boric regreso a Chile esa misma tarde (""Boric, quien esta tarde regreso a su pais""), cerrando la visita oficial a Argentina el 5 de abril, no el 6. Coincide con nuestra fecha original.",2026-08-17,APLICADO
3909-CHL-CAN-44718,TripEndDate,2022-06-07T00:00:00,2022-06-06,https://www.pm.gc.ca/en/news/news-releases/2022/06/06/prime-minister-concludes-successful-visit-president-chile-gabriel,"Comunicado oficial de la Oficina del Primer Ministro de Canada, titulado ""Prime Minister concludes successful visit of President of Chile Gabriel Boric"", fechado 6 de junio de 2022, confirma que la visita a Canada se cerro ese mismo dia; esa noche Boric volo directo a Los Angeles (no regreso a Chile), por lo que no aplica la logica de vuelo nocturno de retorno.",2026-08-17,APLICADO
3909-CHL-THA-44882,TripStartDate,2022-11-17T00:00:00,2022-11-16,https://www.t13.cl/noticia/politica/boric-llega-tailandia-participar-apec-espero-llevar-buenas-noticias-nuestro-pais-16-11-2022 ; https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/balance-positivo-de-las-autoridades-tras-gira-del-presidente-boric-por/2022-11-20/163319.html,"Boric aterrizo en Bangkok el miercoles 16/11/2022 (multiples medios fechan la nota ese dia, ej. T13 16-11-2022), por lo que el TripStartDate correcto es el 16/11 (coincide con nuestro dato, no con COLT que registra 17/11). El regreso a Chile fue el domingo 20/11 tras un vuelo de ~25 horas (Cooperativa, nota fechada 20-11-2022), por lo que el TripEndDate correcto es el 20/11 (coincide con COLT, no con nuestro dato que registraba 19/11, dia de cierre de actividades en la APEC pero no de regreso a Chile). Es un caso mixto: ninguna de las dos fuentes (nuestra base o COLT) es correcta en su totalidad.",2026-08-17,APLICADO
3909-CHL-THA-44882,TripEndDate,2022-11-20T00:00:00,2022-11-20,https://www.t13.cl/noticia/politica/boric-llega-tailandia-participar-apec-espero-llevar-buenas-noticias-nuestro-pais-16-11-2022 ; https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/balance-positivo-de-las-autoridades-tras-gira-del-presidente-boric-por/2022-11-20/163319.html,"Boric aterrizo en Bangkok el miercoles 16/11/2022 (multiples medios fechan la nota ese dia, ej. T13 16-11-2022), por lo que el TripStartDate correcto es el 16/11 (coincide con nuestro dato, no con COLT que registra 17/11). El regreso a Chile fue el domingo 20/11 tras un vuelo de ~25 horas (Cooperativa, nota fechada 20-11-2022), por lo que el TripEndDate correcto es el 20/11 (coincide con COLT, no con nuestro dato que registraba 19/11, dia de cierre de actividades en la APEC pero no de regreso a Chile). Es un caso mixto: ninguna de las dos fuentes (nuestra base o COLT) es correcta en su totalidad.",2026-08-17,APLICADO
3909-CHL-ESP-45121,TripStartDate,2023-07-14T00:00:00,2023-07-13,https://www.elmostrador.cl/noticias/pais/2023/07/13/presidente-boric-viaja-a-espana-para-su-primera-gira-europea-que-incluye-belgica-suiza-y-francia/ ; https://www.biobiochile.cl/noticias/nacional/chile/2023/07/13/boric-arranca-gira-europea-en-espana-encuentro-con-el-rey-y-cuidado-de-politica-interna-marcan-agenda.shtml,"Boric arribo a Espana el 13/7/2023 tras un vuelo de 17 horas (El Mostrador, Biobiochile, notas fechadas 13-07-2023), aunque la agenda oficial (Sanchez, Felipe VI) comenzo recien el 14/7 -fecha que registra COLT como inicio-. El TripStartDate correcto es 13/7 (coincide con nuestro dato). Boric permanecio en Espana hasta el domingo 16/7, cuando volo a Bruselas para la Cumbre UE-CELAC (coincide con COLT, no con nuestro dato que cerraba el 15/7). Caso mixto: inicio nuestro, cierre COLT.",2026-08-17,APLICADO
3909-CHL-ESP-45121,TripEndDate,2023-07-16T00:00:00,2023-07-16,https://www.elmostrador.cl/noticias/pais/2023/07/13/presidente-boric-viaja-a-espana-para-su-primera-gira-europea-que-incluye-belgica-suiza-y-francia/ ; https://www.biobiochile.cl/noticias/nacional/chile/2023/07/13/boric-arranca-gira-europea-en-espana-encuentro-con-el-rey-y-cuidado-de-politica-interna-marcan-agenda.shtml,"Boric arribo a Espana el 13/7/2023 tras un vuelo de 17 horas (El Mostrador, Biobiochile, notas fechadas 13-07-2023), aunque la agenda oficial (Sanchez, Felipe VI) comenzo recien el 14/7 -fecha que registra COLT como inicio-. El TripStartDate correcto es 13/7 (coincide con nuestro dato). Boric permanecio en Espana hasta el domingo 16/7, cuando volo a Bruselas para la Cumbre UE-CELAC (coincide con COLT, no con nuestro dato que cerraba el 15/7). Caso mixto: inicio nuestro, cierre COLT.",2026-08-17,APLICADO
3909-CHL-PRY-45153,TripStartDate,2023-08-15T00:00:00,2023-08-14,https://www.emol.com/noticias/Nacional/2023/08/14/1104161/boric-mismo-avion-pinera-paraguay.html,"Boric embarco en el avion presidencial junto a Pinera la tarde del lunes 14/8/2023 rumbo a Asuncion, para el cambio de mando de Santiago Pena realizado el martes 15/8. El dato de COLT (inicio 15/8) omite el dia de viaje y llegada. Se confirma nuestro dato.",2026-08-17,APLICADO
3909-CHL-USA-45189,TripStartDate,2023-09-20T00:00:00,2023-09-20,https://www.elmostrador.cl/noticias/pais/2023/09/20/presidente-boric-llega-a-nueva-york-para-participar-de-la-asamblea-general-de-la-onu/ ; https://www.emol.com/noticias/Nacional/2023/09/21/1107714/segunda-jornada-boric-nueva-york.html ; https://gadebate.un.org/en/78/chile,"OJO: COLT registra un unico viaje a EEUU (20-22/9/2023) mientras nuestra base lo dividio en dos Trip_ID (161: NY, 19-20/9; y 193: Washington DC, 22-23/9), lo que genera dos discrepancias distintas contra el mismo colt_TripID. La secuencia real confirmada por prensa fue: llegada a NY la madrugada del 20/9 (no 19/9), agenda en NY el 20 y 21/9, viaje a Washington DC el 22/9 para actividades del 50 aniversario del golpe, con permanencia en EEUU hasta el 23/9. Es decir, se trato de un unico viaje continuo NY+DC de 20 al 23/9, que ni nuestro Trip 161 (19-20/9) ni el registro de COLT (20-22/9) capturan por completo; nuestro Trip 193 (22-23/9) sí es coherente con el tramo final. Se recomienda a los responsables de la base evaluar fusionar 161 y 193 en un solo viaje 2023-09-20 a 2023-09-23, en lugar de tratarlos como dos viajes separados.",2026-08-17,APLICADO
3909-CHL-USA-45189,TripEndDate,2023-09-22T00:00:00,2023-09-23,https://www.elmostrador.cl/noticias/pais/2023/09/20/presidente-boric-llega-a-nueva-york-para-participar-de-la-asamblea-general-de-la-onu/ ; https://www.emol.com/noticias/Nacional/2023/09/21/1107714/segunda-jornada-boric-nueva-york.html ; https://gadebate.un.org/en/78/chile,"OJO: COLT registra un unico viaje a EEUU (20-22/9/2023) mientras nuestra base lo dividio en dos Trip_ID (161: NY, 19-20/9; y 193: Washington DC, 22-23/9), lo que genera dos discrepancias distintas contra el mismo colt_TripID. La secuencia real confirmada por prensa fue: llegada a NY la madrugada del 20/9 (no 19/9), agenda en NY el 20 y 21/9, viaje a Washington DC el 22/9 para actividades del 50 aniversario del golpe, con permanencia en EEUU hasta el 23/9. Es decir, se trato de un unico viaje continuo NY+DC de 20 al 23/9, que ni nuestro Trip 161 (19-20/9) ni el registro de COLT (20-22/9) capturan por completo; nuestro Trip 193 (22-23/9) sí es coherente con el tramo final. Se recomienda a los responsables de la base evaluar fusionar 161 y 193 en un solo viaje 2023-09-20 a 2023-09-23, en lugar de tratarlos como dos viajes separados.",2026-08-17,APLICADO
3909-CHL-GTM-45307,TripStartDate,2024-01-16T00:00:00,2024-01-14,https://radio.uchile.cl/2024/01/14/presidente-boric-tras-su-arribo-a-guatemala-queria-dar-una-senal-de-apoyo-y-de-fortalecer-las-relaciones-con-centroamerica/ ; https://www.jornada.com.mx/noticia/2024/01/14/mundo/bernardo-arevalo-asume-presidencia-de-guatemala-tras-horas-de-tension-5632,"Boric arribo a Guatemala el 14/1/2024. La investidura, originalmente prevista para el 14/1, se retraso por obstruccion legislativa y se realizo de madrugada el 15/1/2024; Boric regreso a Chile ese mismo dia, aterrizando en Santiago en la manana del 15/1. El dato de COLT (16/1 para ambos campos) no coincide con ninguna fuente disponible y aparenta ser un error. Se confirma nuestro dato completo.",2026-08-17,APLICADO
3909-CHL-GTM-45307,TripEndDate,2024-01-16T00:00:00,2024-01-15,https://radio.uchile.cl/2024/01/14/presidente-boric-tras-su-arribo-a-guatemala-queria-dar-una-senal-de-apoyo-y-de-fortalecer-las-relaciones-con-centroamerica/ ; https://www.jornada.com.mx/noticia/2024/01/14/mundo/bernardo-arevalo-asume-presidencia-de-guatemala-tras-horas-de-tension-5632,"Boric arribo a Guatemala el 14/1/2024. La investidura, originalmente prevista para el 14/1, se retraso por obstruccion legislativa y se realizo de madrugada el 15/1/2024; Boric regreso a Chile ese mismo dia, aterrizando en Santiago en la manana del 15/1. El dato de COLT (16/1 para ambos campos) no coincide con ninguna fuente disponible y aparenta ser un error. Se confirma nuestro dato completo.",2026-08-17,APLICADO
3909-CHL-DEU-45452,TripStartDate,2024-06-09T00:00:00,2024-06-10,https://www.emol.com/noticias/Nacional/2024/06/10/1133279/presidente-boric-alemania-gira-europa.html ; https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/presidente-boric-inicia-en-alemania-su-gira-por-europa-tenemos-una/2024-06-10/062614.html,"Boric aterrizo en Berlin el lunes 10/6/2024 tras un vuelo de 18 horas (Emol y Cooperativa, notas fechadas 10-06-2024), siendo recibido por el canciller Scholz y el presidente Steinmeier. El domingo 9/6 (dato de COLT) corresponde al dia de partida desde Chile, no al de llegada a destino. Se confirma nuestro dato.",2026-08-17,APLICADO
3909-CHL-USA-45557,TripStartDate,2024-09-22T00:00:00,2024-09-23,https://www.emol.com/noticias/Nacional/2024/09/22/1143299/presidente-boric-itinerario-nueva-york.html,"Boric aterrizo en Nueva York el lunes 23/9/2024 a las 10:00 horas, iniciando ese mismo dia su agenda bilateral (Abbas, Arevalo, von der Leyen, Guterres) y la Cumbre del Futuro. El 22/9 (dato COLT) corresponde al dia de partida desde Chile. Se confirma nuestro dato.",2026-08-17,APLICADO
3909-CHL-IND-45746,TripStartDate,2025-03-30T00:00:00,2025-04-01,https://www.emol.com/noticias/Nacional/2025/03/31/1162204/boric-arriba-a-india-gira.html ; https://www.latercera.com/politica/noticia/boric-aterriza-en-nueva-delhi-para-iniciar-ambiciosa-gira/,"Boric partio de Chile el domingo 30/3/2025 (dato de COLT) pero aterrizo en la base aerea de Palam, Nueva Delhi, recien a las 6:00 am hora local del martes 1/4/2025 tras 22 horas de vuelo (coincide con nuestro dato de inicio). El regreso a Santiago estaba presupuestado para el domingo 6/4/2025 (coincide con COLT, no con nuestro dato que cerraba el 5/4, dia de la ultima escala en Bangalore). Caso mixto: inicio nuestro, cierre COLT.",2026-08-17,APLICADO
3909-CHL-IND-45746,TripEndDate,2025-04-06T00:00:00,2025-04-06,https://www.emol.com/noticias/Nacional/2025/03/31/1162204/boric-arriba-a-india-gira.html ; https://www.latercera.com/politica/noticia/boric-aterriza-en-nueva-delhi-para-iniciar-ambiciosa-gira/,"Boric partio de Chile el domingo 30/3/2025 (dato de COLT) pero aterrizo en la base aerea de Palam, Nueva Delhi, recien a las 6:00 am hora local del martes 1/4/2025 tras 22 horas de vuelo (coincide con nuestro dato de inicio). El regreso a Santiago estaba presupuestado para el domingo 6/4/2025 (coincide con COLT, no con nuestro dato que cerraba el 5/4, dia de la ultima escala en Bangalore). Caso mixto: inicio nuestro, cierre COLT.",2026-08-17,APLICADO
3909-CHL-ARE-45501,TripStartDate,2024-07-28T00:00:00,2024-07-29,https://www.infobae.com/america/agencias/2024/07/29/boric-llega-a-abu-dabi-en-la-primera-visita-de-un-presidente-de-chile-a-emiratos-arabes/,"Boric arribo a Abu Dabi a las 6:40 am hora local del lunes 29/7/2024 (22:40 del domingo 28/7 en hora de Chile), en la primera visita oficial de un presidente chileno a EAU. Usando el criterio de dia de llegada al destino (igual que en los demas casos de esta base), el TripStartDate correcto es 29/7, tal como registra nuestra base; COLT registra el 28/7, que corresponde al dia de partida desde Chile en horario local chileno. Se confirma nuestro dato.",2026-08-17,APLICADO
3909-CHL-USA-45189,TripStartDate,2023-09-20,2023-09-20,https://www.elmostrador.cl/noticias/pais/2023/09/20/presidente-boric-llega-a-nueva-york-para-participar-de-la-asamblea-general-de-la-onu/ ; https://www.emol.com/noticias/Nacional/2023/09/21/1107714/segunda-jornada-boric-nueva-york.html,"Mismo colt_TripID que la discrepancia del Trip 161 (ver justificacion detallada alli): COLT registra un unico viaje a EEUU (20-22/9/2023, NY+DC) mientras nuestra base lo dividio en dos Trip_ID (161 y este, 193). Nuestro Trip 193 (22-23/9) es coherente con el tramo final en Washington DC (viaje el 22/9 para actividades del 50 aniversario del golpe, permanencia hasta el 23/9), pero como TripID aislado no refleja que el viaje realmente comenzo el 20/9 en Nueva York. Se recomienda fusionar los Trip 161 y 193 en un unico registro 2023-09-20 a 2023-09-23 en lugar de mantenerlos separados.",2026-08-17,APLICADO
3909-CHL-USA-45189,TripEndDate,2023-09-23,2023-09-23,https://www.elmostrador.cl/noticias/pais/2023/09/20/presidente-boric-llega-a-nueva-york-para-participar-de-la-asamblea-general-de-la-onu/ ; https://www.emol.com/noticias/Nacional/2023/09/21/1107714/segunda-jornada-boric-nueva-york.html,"Mismo colt_TripID que la discrepancia del Trip 161 (ver justificacion detallada alli): COLT registra un unico viaje a EEUU (20-22/9/2023, NY+DC) mientras nuestra base lo dividio en dos Trip_ID (161 y este, 193). Nuestro Trip 193 (22-23/9) es coherente con el tramo final en Washington DC (viaje el 22/9 para actividades del 50 aniversario del golpe, permanencia hasta el 23/9), pero como TripID aislado no refleja que el viaje realmente comenzo el 20/9 en Nueva York. Se recomienda fusionar los Trip 161 y 193 en un unico registro 2023-09-20 a 2023-09-23 en lugar de mantenerlos separados.",2026-08-17,APLICADO
1516-CHL-CAN-37000,TripStartDate,2001-04-19,(sin cambio),"Archivo Ricardo Lagos Escobar (arle.udp.cl) - empastado 'Giras Internacionales del Presidente Ricardo Lagos, año 2001' (programa oficial de Presidencia/Ceremonial y Protocolo, PR-GPR-PROG-PROGVI), que lista fecha y ciudad exacta de cada gira: ""Canadá, Québec. Cumbre de las Américas, abril, 19 al 22""","El propio programa oficial de la Presidencia de Chile (empastado de giras 2001) registra el tramo Canadá/Québec como 19 al 22 de abril de 2001, inmediatamente después de un tramo de trabajo en Francia/París (abril 17-19). COLT coincide con esta fuente primaria; nuestra base (20 abril) usó la fecha pública de apertura de la Cumbre de las Américas en vez de la fecha real de llegada de Lagos.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-PER-38925,TripStartDate,2006-07-27,(sin cambio),https://www.emol.com/noticias/nacional/2006/07/29/226590/bachelet-encabezo-junto-a-alan-garcia-parada-militar-en-peru.html,"Emol (29-07-2006) confirma la asuncion de Alan Garcia el 28-07 y la Parada Militar el 29-07 (ya reflejado en nuestra base). No se encontro cobertura de prensa que ubique a Bachelet en Lima el 27-07. Los links de COLT son de infoweb.newsbank.com (no verificable, acceso institucional). Se mantiene nuestra fecha por falta de evidencia que respalde el dia adicional de COLT.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-VEN-39188,TripEndDate,2007-04-18,(sin cambio),https://es.wikipedia.org/wiki/Cumbre_Energ%C3%A9tica_Suramericana,"Fuentes consultadas (Wikipedia, Real Instituto Elcano, IIRSA) coinciden en que la I Cumbre Energetica Suramericana en Isla Margarita se realizo el 16-17 de abril de 2007; ninguna menciona actividad de Bachelet el 18. Los links de COLT son de infoweb.newsbank.com (no verificable, acceso institucional). Se mantiene nuestra fecha por falta de evidencia del dia adicional.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-FRA-39960,TripStartDate;TripEndDate,2009-05-27;2009-05-30,(sin cambio),https://www.informador.mx/Internacional/Inicia-Michelle-Bachelet-visita-a-Francia-20090527-0080.html,"El Informador (27-05-2009) titula 'Inicia Michelle Bachelet visita a Francia' ese mismo dia; otras notas confirman que llego a Paris la noche anterior procedente de Holanda, inicio una visita oficial de tres dias en la UNESCO (28-05) con almuerzo con Sarkozy, y el sabado 30-05 extendio el viaje a Dijon. Nuestra base solo registraba un dia suelto (29-05); se corrige a todo el rango 27-05 al 30-05, coincidiendo con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-USA-39348,TripStartDate,2007-09-23,(sin cambio),"https://du.idm.oclc.org (no verificable, acceso institucional)","Los 4 links de COLT son de proquest.com via du.idm.oclc.org, no accesibles (acceso institucional). No se encontro cobertura independiente que confirme actividad de Bachelet en Nueva York el 23-09-2007 (un dia antes de la apertura del Debate General de la 62a Asamblea General de la ONU, que comenzo el 25-09-2007). Se mantiene nuestra fecha por falta de evidencia.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-PRY-39674,TripStartDate,2008-08-14,(sin cambio),"https://www.portalguarani.com (asuncion de Fernando Lugo, 15-08-2008)","Fuentes consultadas confirman la asuncion de Fernando Lugo el 15-08-2008 con presencia de mandatarios de Mercosur y Chile, pero ninguna menciona llegada de Bachelet a Asuncion el 14-08. Los links de COLT son de infoweb.newsbank.com (no verificable, acceso institucional). Se mantiene nuestra fecha.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-PER-39773,TripStartDate,2008-11-21,(sin cambio),https://es.wikipedia.org/wiki/APEC_Per%C3%BA_2008,"Wikipedia describe la XVI Reunion de Lideres de APEC Peru 2008 como celebrada entre el 21 y el 23 de noviembre de 2008 (incluye actividades de lideres desde el 21, previas a la ceremonia de cierre). Se ajusta la fecha de inicio a 21-11 acorde con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-CUB-39854,TripStartDate,2009-02-10,(sin cambio),https://www.laprensani.com/2009/02/14/internacionales/1354760-fidel-castro-aguo-visita-de-bachelet,"Prensa de la epoca (La Prensa, 14-02-2009) describe la visita oficial de Bachelet a Cuba como de '72 horas'; contando hacia atras desde el termino documentado (13-02), el inicio corresponde al 10-02-2009, coincidiendo con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-USA-39987,TripEndDate,2009-06-23,(sin cambio),"https://du.idm.oclc.org (no verificable, acceso institucional)","Los links de COLT son de proquest.com via du.idm.oclc.org (no verificable, acceso institucional). No se encontro cobertura independiente sobre esta visita puntual a EE.UU. en junio de 2009 que permita confirmar si el viaje termino el 23 o el 24. Se mantiene nuestra fecha.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-SGP-40130,TripStartDate,2009-11-13,(sin cambio),"Cobertura de prensa sobre llegada de lideres a la Cumbre APEC Singapur 2009 (viernes 13-11-2009), Cumbre de Lideres 14-15-11-2009","Bachelet arribo a Singapur el viernes 13-11-2009, un dia antes del inicio formal de la Cumbre de Lideres APEC (14-15 de noviembre), patron habitual de llegada previa de mandatarios. Se ajusta la fecha de inicio a 13-11 acorde con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-PRT-40145,TripStartDate;TripEndDate,2009-11-28;2009-12-02,(sin cambio),https://www.estrelladigital.es/espana/20091130/uribe-bachelet-martinelli-y-correa-en-estoril-para-asistir-a-la-cumbre-iberoamericana/,"Prensa de la epoca ubica a Bachelet llegando a Estoril el sabado 28-11-2009 junto a otros mandatarios, antes de la XIX Cumbre Iberoamericana (30-11 al 01-12-2009); posteriormente realizo una visita oficial bilateral a Portugal que se extendio hasta el 02-12 (reunion con el Presidente Cavaco Silva y el PM Socrates). Se ajustan ambas fechas acorde con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2134-CHL-MEX-40230,TripStartDate,2010-02-21,(sin cambio),https://www.publico.es/actualidad/bachelet-invita-pinera-cumbre-del.html,"Publico.es confirma que la reunion en Cancun/Riviera Maya se desarrollo entre el 21 y el 24 de febrero de 2010, y que Bachelet transfirio la presidencia pro-tempore del Grupo de Rio el 21-02. Se ajusta la fecha de inicio a 21-02 acorde con COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-BRA-40276,TripEndDate,2010-04-09,(sin cambio),N/A - sin fuente independiente adicional,Nuestra base registra visitas de un dia a Argentina y Brasil el mismo 08-04-2010 (recorrido regional post-asuncion de Piñera). No se hallo cobertura que confirme actividad en Brasil el 09-04. Se mantiene nuestra fecha por falta de evidencia.,2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-USA-40280,TripStartDate,2010-04-12,(sin cambio),"Cumbre de Seguridad Nuclear de Washington D.C., 12-13 de abril de 2010 (hecho historico bien documentado)",La Cumbre de Seguridad Nuclear convocada por Obama se realizo el 12 y 13 de abril de 2010 en Washington D.C. Se ajusta la fecha de inicio a 12-04 acorde con COLT y con la fecha real de la cumbre.,2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-USA-40443,TripStartDate;TripEndDate,2010-09-22;2010-09-25,(sin cambio),"65o periodo de sesiones de la Asamblea General de la ONU, Debate General iniciado el 23-09-2010 (hecho historico documentado)","El Debate General de la 65a Asamblea General de la ONU comenzo el 23-09-2010; el rango de COLT (llegada 22-09, salida 25-09) es consistente con el calendario oficial de la Asamblea, mientras que nuestra fecha de inicio (20-09) resulta prematura sin evidencia que la respalde.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-GBR-40467,TripStartDate;TripEndDate,2010-10-16;2010-10-19,(sin cambio),N/A - sin fuente independiente adicional,"Viaje forma parte de una gira europea continua (Londres-Paris-Berlin, Trip_ID 63-65). No se hallo cobertura que confirme actividad en Londres el 16-10 ni que la visita se extendiera al 19-10 (fecha en la que, segun COLT, tambien comenzaba el tramo de Paris). Se mantiene nuestro rango por falta de evidencia.",2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-FRA-40470,TripEndDate,2010-10-21,(sin cambio),N/A - sin fuente independiente adicional,"Tramo de la misma gira europea de octubre 2010; nuestra base ya registra el siguiente tramo (Berlin) comenzando el 21-10, por lo que una extension de Paris hasta el 21-10 generaria superposicion. Se mantiene nuestra fecha por consistencia de itinerario.",2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-DEU-40472,TripEndDate,2010-10-23,(sin cambio),N/A - sin fuente independiente adicional,Tramo final de la gira europea de octubre 2010; no se hallo cobertura que confirme actividad en Berlin hasta el 23-10. Se mantiene nuestra fecha por falta de evidencia.,2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-COL-41417,TripEndDate,2013-05-24,(sin cambio),N/A - sin fuente independiente adicional,No se hallo cobertura independiente sobre esta visita puntual a Cali en mayo de 2013 que permita confirmar si se extendio al 24-05. Se mantiene nuestra fecha.,2026-08-17,NO_CAMBIO (No_verificable)
