colt_TripID,our_Trip_ID,tipo,veredicto_o_decision,campo,valor_correcto,fuente,justificacion
2029-URY-ARG-43662,,colt_unico,agregar,,,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/vazquez-arribo-santa-fe-cumbre-54-mercosur-acuerdo-union-europea-roaming-gratis-otros-acuerdos,"Corresponde a la 54a Cumbre del MERCOSUR en Santa Fe, Argentina (jul-2019), con el acuerdo UE-MERCOSUR como tema central. Confirmado por 2 fuentes oficiales de Presidencia de Uruguay y una nota de MercoPress, entre 6 fuentes totales de COLT."
2029-URY-BEL-39340,,colt_unico,agregar,,,Getty Images (5 licencias),"Visita al Castillo de Cortewalle cerca de Amberes y participacion en conferencia de prensa junto al presidente de la Comision Europea Barroso, 15-sep-2007. Encaja como primer tramo de una gira europea de septiembre 2007 que continua con Espania (Trip_ID 37, Madrid, 18-20-sep, ya en nuestra base) y Portugal (colt_unico PRT-39345, 20-sep). 5 fuentes fotograficas independientes."
2029-URY-BOL-38788,,colt_unico,agregar,,,Getty Images (2 licencias),"Firma de declaracion conjunta con el presidente Evo Morales, 12-mar-2006, poco despues de la asuncion de Morales (22-ene-2006). Encaja en la serie de visitas regionales de marzo 2006 documentadas en este mismo workpack (Chile, Brasil, Venezuela, Paraguay, Argentina)."
2029-URY-BOL-39060,,colt_unico,agregar,,,Getty Images,"La descripcion (cumbre sobre plan de integracion energetica regional, primer paso hacia una 'gran comunidad sudamericana') coincide con la Cumbre de Cochabamba de diciembre de 2006, que dio origen a la Comunidad Sudamericana de Naciones -evento historico verificable-."
2029-URY-BRA-38481,,colt_unico,agregar,,,ProQuest + Getty Images (3 fuentes),"Visita a Brasilia, 9-may-2005, encaja en una gira regional de mayo 2005 (ver ARG-38477 y PRY-38483 de este mismo workpack). Respaldada por 3 fuentes independientes."
2029-URY-BRA-38792,,colt_unico,agregar,,,Getty Images (3 licencias),"Ceremonia de firma de acuerdos bilaterales, 16-mar-2006, parte de la serie de visitas regionales de marzo 2006 (Chile-Bolivia-Brasil-Paraguay-Venezuela-Argentina) documentada en este workpack. Respaldada por 3 fuentes fotograficas independientes."
2029-URY-BRA-38968,,colt_unico,agregar,,,Getty Images (2 licencias),"Visita a una refineria, 8-sep-2006, con contenido especifico y 2 fuentes fotograficas independientes; no hay conflicto con otros viajes documentados en ese periodo."
2029-URY-BRA-39100,,colt_unico,No_verificable,,,Getty Images (licencia unica),COLT marca 'date of departure and return unclear based on public information available' sin describir ningun evento especifico; unica fuente fotografica sin corroboracion adicional.
2029-URY-BRA-42695,,colt_unico,agregar,,,Getty Images (2 licencias),"Discurso en un almuerzo-debate del grupo empresarial LIDE, 21-nov-2016, evento especifico y nombrado, con 2 fuentes fotograficas independientes."
2029-URY-BRA-43090,,colt_unico,No_verificable,,,ProQuest (fuente unica),COLT marca 'date of departure and return unclear based on public information available' sin describir ningun evento especifico; fuente unica sin corroboracion adicional encontrada.
2029-URY-CHL-38665,,colt_unico,No_verificable,,,ProQuest (fuente unica),"Notas vacias (sin descripcion de ningun evento) y fuente unica; aunque la fecha (9-nov-2005) es cercana a la Cumbre de las Americas de Mar del Plata (4-5-nov, ya en nuestra base), no hay evidencia especifica que confirme una visita separada a Chile."
2029-URY-CHL-38786,,colt_unico,agregar,,,ProQuest (2 articulos) + Getty Images,Corresponde a la asuncion de Michelle Bachelet (11-mar-2006) y al encuentro trilateral Vazquez-Kirchner mediado por la secretaria de Estado Condoleezza Rice sobre el conflicto de las papeleras -episodio historico ampliamente documentado y coincidente con hechos ya conocidos de este periodo-. 3 fuentes independientes.
2029-URY-CHL-39181,,colt_unico,agregar,,,Getty Images (3 licencias),"Reunion con el presidente del Senado chileno durante visita al Congreso, 9-abr-2007, con detalle especifico y 3 fuentes fotograficas independientes."
2029-URY-CHL-39706,,colt_unico,agregar,,,Getty Images (2 licencias),"Visita a Chile, 15-sep-2008, con 2 fuentes fotograficas independientes (sugiriendo cobertura de mas de un momento/dia); no hay conflicto con otros viajes documentados en ese periodo."
2029-URY-CHL-39899,,colt_unico,agregar,,,ProQuest (3 articulos) + Getty Images (2 licencias),Encuentro con el vicepresidente estadounidense Joe Biden en el marco de su gira por America Latina de marzo de 2009 (hecho historico verificable: Biden visito Chile y Costa Rica en esas fechas). 5 fuentes independientes.
2029-URY-CHL-42342,,colt_unico,agregar,,,Getty Images (2 licencias),"Firma de acuerdos bilaterales con la presidenta Bachelet (segundo mandato), 4-dic-2015, con 2 fuentes fotograficas independientes."
2029-URY-ECU-39310,,colt_unico,agregar,,,Getty Images (4 licencias),"Firma de acuerdos bilaterales con el presidente Correa, condolencias por el terremoto en Peru del dia anterior, visita al hospital oncologico SOLCA -detalle especifico y verificable dado el perfil de oncologo de Vazquez-. 4 fuentes fotograficas independientes."
2029-URY-FIN-42779,,colt_unico,agregar,,,ProQuest (3 articulos) + Getty Images,"Foro de negocios, conferencia de prensa con el presidente Niinisto, firma de MOU en bioeconomia, 13-feb-2017. Este viaje enlaza sin superposicion con el tramo a Rusia (colt_unico RUS-42781, inicio 15-feb) y con Alemania (colt_unico DEU-42770, termina ~13-feb), formando una gira europea de Alemania-Finlandia-Rusia en febrero de 2017 enteramente ausente de nuestra base. 4 fuentes independientes."
2029-URY-FRA-38649,,colt_unico,descartar,,,ProQuest (3 articulos) + Getty Images (2 licencias),"Esta entrada de COLT (Paris, 24-oct-2005, conferencia oncologica, UNESCO, conferencia sobre globalizacion) parece corresponder al MISMO viaje a Francia que ya tenemos cargado como Trip_ID 29 (Paris, 20-22-oct-2005, ultimo tramo de la misma gira europea autorizada por venia parlamentaria), no a un viaje adicional. Se recomienda NO agregarlo como viaje nuevo para evitar duplicar el mismo evento; se sugiere revisar en el futuro si las fechas de COLT (mejor sustentadas, con 5 fuentes) son mas precisas que las fechas estimadas del Trip_ID 29 actual."
2029-URY-FRA-42303,,colt_unico,agregar,,,ProQuest (2 articulos) + Getty Images (2 licencias),"Conferencia de prensa conjunta con el presidente Hollande y firma de acuerdos bilaterales, 26-oct-2015, con 4 fuentes independientes; no hay conflicto con otros viajes documentados en ese periodo."
2029-URY-FRA-42711,,colt_unico,agregar,,,https://agenda.ge/en/news/2016/3027,"Discurso en la Cumbre de la Alianza para el Gobierno Abierto (OGP) en Paris, diciembre de 2016 -evento real y verificable, la Cumbre Global OGP de Paris se realizo el 7-9-dic-2016- y encuentro con el presidente georgiano Margvelashvili, corroborado por una fuente de prensa georgiana independiente (agenda.ge) entre las 3 fuentes de COLT."
2029-URY-DEU-42770,,colt_unico,agregar,,,ProQuest + Getty Images (2 licencias),"Reunion con el presidente Joachim Gauck, conferencia sobre Uruguay en Hamburgo, conferencia de prensa conjunta con la canciller Merkel, 4-feb-2017. Primer tramo de una gira europea Alemania-Finlandia-Rusia de febrero 2017 (ver FIN-42779 y RUS-42781 de este mismo workpack) enteramente ausente de nuestra base. 3 fuentes independientes."
2029-URY-VAT-42705,,colt_unico,agregar,,,Getty Images (5 licencias),"Reunion con el Secretario de Estado vaticano cardenal Pietro Parolin y el prefecto de la Casa Pontificia Georg Ganswein, 1-dic-2016, con nombres y cargos especificos y verificables para ese periodo. 5 fuentes fotograficas independientes."
2029-URY-ISR-39681,,colt_unico,agregar,,,ProQuest (4 articulos) + Getty Images,"Celebracion del Dia de la Independencia de Uruguay (25 de agosto, fecha correcta) en Jerusalen, reuniones con el presidente Shimon Peres y la canciller Tzipi Livni, visita al Instituto Weizmann y al museo Yad Vashem. Detalle especifico y verificable con 5 fuentes independientes."
2029-URY-JPN-42310,,colt_unico,agregar,,,ProQuest (4 articulos) + Getty Images,"Conferencia de prensa conjunta con el primer ministro Abe, encuentro con el emperador Akihito, seminario de negocios 'Building Bridges Japan-Uruguay', noviembre 2015. Detalle especifico con 5 fuentes independientes."
2029-URY-MYS-39400,,colt_unico,agregar,,,ProQuest (5 articulos),"Visita a Malasia, 14-nov-2007, con agenda especifica (Petronas Twin Towers, Butterfly Park, reunion con el primer ministro Abdullah Ahmad). Encaja inmediatamente despues de la Cumbre Iberoamericana de Santiago de Chile (Trip_ID 38, cierre 10-nov) y del tramo de Nueva Zelanda (colt_unico NZL-39397, ver nota alli), formando una extensa gira Chile-Nueva Zelanda-Malasia-Vietnam por Asia-Pacifico en noviembre 2007. 5 fuentes independientes de prensa."
2029-URY-MEX-40231,,colt_unico,agregar,,,http://www.cnn.com/2010/WORLD/americas/02/22/unity.Summit/index.html,"Corresponde a la Cumbre de la Unidad de America Latina y el Caribe (Playa del Carmen/Cancun, 22-23-feb-2010), evento fundacional que dio origen a la CELAC -hecho historico bien documentado, confirmado independientemente por CNN entre las fuentes de COLT-. Este viaje se ubica en los ultimos dias del mandato de Vazquez (que finalizo el 1-mar-2010)."
2029-URY-MEX-42526,,colt_unico,agregar,,,ProQuest + LexisNexis,"Recepcion del premio Global Health de la Federacion Mundial del Corazon (World Heart Federation), 5-jun-2016, evento especifico y verificable dado el perfil de oncologo/salud publica de Vazquez. 2 fuentes independientes."
2029-URY-MEX-43304,,colt_unico,agregar,,,https://wwwcepalorg/en/pressreleases/eclac-reiterates-commitment-supporting-pacific-alliance-and-praises-efforts-aimed,"Visita a Mexico, 23-jul-2018, vinculada a asuntos de la Alianza del Pacifico segun fuente de CEPAL/ECLAC (organismo oficial de Naciones Unidas), entre 5 fuentes de COLT con Confidence=2 (superior al promedio del dataset)."
2029-URY-NZL-39397,,colt_unico,No_verificable,,,ProQuest (5 articulos),"POSIBLE DUPLICADO/CONFLICTO DE FECHA con nuestro propio Trip_ID 43 (Nueva Zelanda, actualmente cargado con Start_Date 2008-09-01 pero marcado 'No-verificable' en nuestra base, con una fuente muy debil -solo una consulta de busqueda generica-). COLT fecha la visita a Nueva Zelanda el 11-nov-2007 con 5 fuentes de prensa independientes (ProQuest), y esa fecha encaja de forma coherente inmediatamente despues de la Cumbre Iberoamericana de Santiago (cierre 10-nov, Trip_ID 38) y antes de Malasia (colt_unico MYS-39400, inicio 14-nov). Es probable que se trate del MISMO viaje que ya tenemos cargado bajo una fecha incorrecta (2008 en vez de 2007). Se recomienda NO agregarlo como viaje nuevo sin antes revisar y eventualmente corregir la fecha del Trip_ID 43 existente, para evitar tanto una duplicacion como una perdida de informacion."
2029-URY-PRY-38483,,colt_unico,agregar,,,ProQuest + Getty Images,"Visita a Paraguay, 11-may-2005 (reunion con el vicepresidente Castiglioni), ultimo tramo de una gira regional de mayo 2005 (ver ARG-38477 y BRA-38481 de este mismo workpack, con fecha de cierre de Brasil coincidente). 2 fuentes independientes."
2029-URY-PRY-38522,,colt_unico,agregar,,,ProQuest + Getty Images,"Visita a Paraguay, 19-jun-2005, con 2 fuentes independientes de distinto tipo (Getty y ProQuest), aunque sin detalle descriptivo especifico mas alla de la fecha."
2029-URY-PRY-38793,,colt_unico,agregar,,,Getty Images (4 licencias),"Conferencia de prensa conjunta con el presidente Duarte, 17-mar-2006, parte de la serie de visitas regionales de marzo 2006 (Chile-Bolivia-Brasil-Paraguay-Venezuela-Argentina, todas en este mismo workpack) que enlaza sin superposicion con el tramo de Brasil (colt_unico BRA-38792, 16-17-mar). 4 fuentes fotograficas independientes."
2029-URY-PRY-38825,,colt_unico,agregar,,,Getty Images (2 licencias) + LexisNexis,"Visita a Paraguay, 18-abr-2006, con 3 fuentes independientes de distinto tipo (2 Getty + 1 Lexis), poco antes del viaje a Mexico (Trip_ID 31, 26-abr-2006, ya en nuestra base)."
2029-URY-PRY-39675,,colt_unico,agregar,,,Getty Images,"Asuncion del presidente Fernando Lugo, 15-ago-2008, evento historico de primer orden (fin de 61 anios de gobierno del Partido Colorado en Paraguay), ampliamente documentado por prensa regional e internacional."
2029-URY-PRY-39946,,colt_unico,agregar,,,Getty Images (5 licencias),"Celebraciones del 198 aniversario de la independencia paraguaya (14-15 de mayo, fecha correcta: 2009-1811=198), desfile militar en Asuncion, conferencia de prensa con el presidente Lugo, firma de acuerdos bilaterales. Detalle especifico y verificable con 5 fuentes fotograficas independientes."
2029-URY-PRY-42359,,colt_unico,No_verificable,,,Getty Images (licencia unica),Notas vacias (sin descripcion de ningun evento) y fuente unica; no se encontro evidencia adicional que confirme o descarte esta visita del 21-dic-2015.
2029-URY-PRY-43269,,colt_unico,agregar,,,https://en.mercopress.com/2018/06/18/uruguay-chair-of-mercosur-targets-accord-with-china-exhausted-of-negotiations-with-the-eu,"Visita a Paraguay, 18-jun-2018, coincidente con la presidencia pro-tempore de Uruguay en el MERCOSUR, confirmada por nota de MercoPress entre las 4 fuentes de COLT (Confidence=2, superior al promedio del dataset)."
2029-URY-PRY-43328,,colt_unico,agregar,,,https://english.president.gov.tw/News/5479,"Asuncion del presidente Mario Abdo Benitez, evento historico bien documentado (tradicionalmente 15-ago en Paraguay); corroborado independientemente por el sitio oficial de la Presidencia de Taiwan (dado que Paraguay mantiene relaciones diplomaticas con Taiwan), entre las 2 fuentes de COLT (Confidence=2)."
2029-URY-PRT-39345,,colt_unico,agregar,,,Getty Images (2 licencias),"Visita a Portugal, 20-sep-2007, tramo final de una gira europea de septiembre 2007 que incluye Belgica (colt_unico BEL-39340, 15-sep) y Espania (Trip_ID 37, Madrid, 18-20-sep, ya en nuestra base, con fecha de cierre coincidente con el inicio de este tramo). 2 fuentes fotograficas independientes."
2029-URY-RUS-42781,,colt_unico,agregar,,,ProQuest (5 articulos),"Reunion con la presidenta del Consejo de la Federacion Valentina Matvienko, ofrenda floral en la Tumba del Soldado Desconocido junto al Kremlin, firma de acuerdo bilateral de cooperacion en defensa, discurso tras reunion bilateral con Putin, 15-feb-2017. Enlaza sin superposicion con el tramo de Finlandia (colt_unico FIN-42779, cierre ~14-feb), formando la gira europea Alemania-Finlandia-Rusia de febrero 2017 (ver DEU-42770 y FIN-42779). 5 fuentes independientes de prensa."
2029-URY-ESP-42698,,colt_unico,agregar,,,Getty Images (4 licencias),"Reunion con el presidente del gobierno espaniol Mariano Rajoy, 24-nov-2016 (8 dias de duracion). Encaja como posible primer tramo de una extensa gira europea de fines de 2016 que continua con el Vaticano (colt_unico VAT-42705, 1-dic) y Paris/OGP (colt_unico FRA-42711, 7-dic), periodo completo (24-nov al 9-dic) enteramente ausente de nuestra base. 4 fuentes fotograficas independientes."
2029-URY-CHE-43248,,colt_unico,agregar,,,https://www.gainesville.com/news/20180601/us-blocks-un-health-panel-from-backing-taxes-on-sugar-drinks,"Visita a Suiza vinculada a temas de salud publica (impuestos a bebidas azucaradas en paneles de la ONU/OMS), coherente con el perfil de politica de salud de Vazquez (ex-oncologo) documentado en otros viajes a Ginebra (Trip_ID 94, jun-2017). Confidence=3 en COLT (superior al promedio). El propio COLT reconoce fechas de inicio/fin inciertas por relatos contradictorios en los articulos consultados; se recomienda agregar el hecho del viaje pero verificar las fechas exactas en una revision futura."
2029-URY-TTO-39920,,colt_unico,agregar,,,Getty Images (2 licencias),"Corresponde a la V Cumbre de las Americas, realizada en Puerto Espania, Trinidad y Tobago, del 17 al 19 de abril de 2009 -evento historico de primer orden, primera cumbre hemisferica con la participacion del presidente Obama-. 2 fuentes fotograficas independientes."
2029-URY-ARE-39200,,colt_unico,agregar,,,ProQuest (4 articulos),"Discurso ante la Camara de Comercio e Industria de Dubai, 28-abr-2007, tramo previo del mismo viaje al Golfo que continua con Qatar (Trip_ID 35, inicio 1-may-2007, ya en nuestra base, con fecha de cierre coincidente con el inicio de ese tramo). 4 fuentes independientes de prensa."
2029-URY-USA-38608,,colt_unico,agregar,,,http://www.un.org/en/development/desa/population/migration/generalassembly/docs/globalcompact/A_RES_60_1.pdf,Corresponde a la Cumbre Mundial de la ONU por el 60 aniversario (14-16-sep-2005) y al debate general de la 60a AGNU -evento historico documentado incluso con el propio documento oficial de la ONU (resolucion A/RES/60/1) entre las fuentes de COLT-.
2029-URY-USA-38836,,colt_unico,descartar,,,https://history.state.gov/departmenthistory/visits/uruguay,"Esta entrada de COLT (Washington, 29-abr al 4-may-2006, firma de acuerdo comercial bilateral con Bush) corresponde al MISMO viaje ya cargado en nuestra base como Trip_ID 32 (Washington, 3-4-may-2006, reunion con Bush en la Casa Blanca confirmada el 4-may). Confirmado ademas por la base de datos oficial del Departamento de Estado de EEUU (history.state.gov) sobre visitas de jefes de Estado, que es una de las fuentes de COLT. Se recomienda NO agregarlo como viaje nuevo para evitar duplicar a Trip_ID 32; se sugiere revisar si la duracion de Trip_ID 32 deberia extenderse (COLT sugiere 6 dias en vez de 2)."
2029-URY-USA-40077,,colt_unico,descartar,,,Getty Images (licencia unica),"Esta entrada (Nueva York, 21-sep-2009, discurso ante la Asamblea General de la ONU) muy probablemente sea un DUPLICADO INTERNO de COLT del mismo TripID 2029-URY-USA-40067 (tambien Nueva York, tambien por la 64a AGNU, ya tratado como discrepancia en este mismo workpack y resuelto contra Trip_ID 52 de nuestra base, con fechas oficiales confirmadas del 12 al 18-set-2009 por la Memoria del MRREE). No hay evidencia de que Vazquez haya realizado dos viajes separados a Nueva York por la 64a AGNU en el mismo mes. Se recomienda NO agregarlo como viaje nuevo."
2029-URY-USA-42995,,colt_unico,agregar,,,https://www.gub.uy/presidencia/comunicacion/noticias/vazquez-arribo-miercoles-uruguay-retomo-presidencia-ejercida-su-ausencia,"Discurso en un panel en Nueva York en la semana de la 72a AGNU, 17-sep-2017, confirmado por 3 fuentes oficiales de Presidencia de Uruguay (gub.uy) entre las fuentes de COLT, incluyendo una nota sobre su encuentro con el presidente ecuatoriano Lenin Moreno."
2029-URY-USA-43369,,colt_unico,agregar,,,https://gadebate.un.org/en/73/uruguay,"Corresponde a la participacion de Vazquez en el debate general de la 73a Asamblea General de la ONU, 26-sep-2018, confirmado directamente por la base de datos oficial de discursos de la ONU (gadebate.un.org) entre las fuentes de COLT (Confidence=2)."
2029-URY-VEN-38789,,colt_unico,agregar,,,ProQuest (3 articulos) + Getty Images,"Firma de acuerdos comerciales bilaterales, homenaje a Bolivar en el Panteon Nacional, condecoracion por el presidente Chavez, 13-mar-2006. Parte de la serie de visitas regionales de marzo 2006 (Chile-Bolivia-Brasil-Paraguay-Venezuela-Argentina, todas en este mismo workpack), con inicio coincidente con el cierre de la visita a Chile (asuncion de Bachelet). 5 fuentes independientes."
2029-URY-VEN-38902,,colt_unico,agregar,,,Getty Images (3 licencias),"Firma del protocolo de incorporacion de Venezuela al MERCOSUR, 4-jul-2006 en Caracas -evento historico de primer orden, ampliamente documentado, con la presencia de Chavez, Kirchner, Lula y Vazquez-, pocas semanas antes de la ratificacion formal en la Cumbre de Cordoba (Trip_ID 34, 20-21-jul-2006, ya en nuestra base)."
2029-URY-VNM-39404,,colt_unico,agregar,,,ProQuest (5 articulos),"Reuniones con el presidente Nguyen Minh Triet y otras autoridades vietnamitas, foro de negocios en Hanoi, 18-nov-2007. Tramo final de la extensa gira por Asia-Pacifico de noviembre 2007 (Chile Ibero-Americana -> Nueva Zelanda -> Malasia -> Vietnam, ver MYS-39400 y NZL-39397 de este mismo workpack). 5 fuentes independientes de prensa."
2552-URY-ARG-41088,66,discrepancia,COLT_correcto,Start_Date,2012-06-28,https://www.sitioandino.com.ar/politica/cuando-mujica-visito-mendoza-cumbre-presidentes-distincion-academica-y-un-cuadro-al-vino-n5699269,"La fuente confirma que Mujica visitó Mendoza entre el 28 y 29 de junio de 2012 para la 43ª Cumbre del Mercosur (sesión de jefes de Estado el 29); esto respalda una llegada el 28, un día antes de la sesión formal, coincidiendo con COLT."
2552-URY-ARG-41088,66,discrepancia,COLT_correcto,Duration_Days,2,https://www.sitioandino.com.ar/politica/cuando-mujica-visito-mendoza-cumbre-presidentes-distincion-academica-y-un-cuadro-al-vino-n5699269,"Consistente con la llegada el 28-jun y la sesión/partida el 29-jun (2 días), según la misma fuente."
2552-URY-ARG-41990,81,discrepancia,nuestro_correcto,Start_Date,2014-12-16,https://parlamentomercosur.org/innovaportal/v/9321/1/parlasur/finalizo-la-47%C2%AA-cumbre-del-mercosur-con-importantes-avances.html,"Fuentes confirman que la XLVII Reunión del CMC se realizó el 16 de diciembre de 2014 en Paraná, coincidiendo con nuestra fecha de inicio."
2552-URY-ARG-41990,81,discrepancia,nuestro_correcto,Duration_Days,2,https://parlamentomercosur.org/innovaportal/v/9321/1/parlasur/finalizo-la-47%C2%AA-cumbre-del-mercosur-con-importantes-avances.html,"Consistente con la reunión del 16-dic y actividades adicionales el 17-dic (discurso de despedida de Mujica), lo que da 2 días de estadía."
2552-URY-BEL-40835,62,discrepancia,No_verificable,Duration_Days,,"El Observador, 14-oct-2011 (ya citada en nuestra base)","La fuente confirma la fecha de inicio (19-oct, última etapa de la gira europea) pero no precisa cuántos días duró la estadía en Bruselas antes del regreso a Uruguay; no se halló fuente adicional que dirima 2 vs 3 días."
2552-URY-BRA-40544,56,discrepancia,COLT_correcto,Duration_Days,2,Nuestra propia base (Trip_Objective del Trip_ID 56: 'reunión bilateral el 2-ene'),"El propio campo Trip_Objective de nuestra fila indica una reunión bilateral el 2 de enero, un día después de la asunción (1-ene), lo que implica una estadía de 2 días y respalda la duración de COLT en vez de la nuestra (1 día)."
2552-URY-BRA-41081,67,discrepancia,nuestro_correcto,Start_Date,2012-06-20,"Fechas oficiales de la Conferencia ONU sobre Desarrollo Sostenible Río+20 (20-22 junio 2012); gub.uy (discurso de Mujica, 20-jun)","Río+20 se realizó oficialmente del 20 al 22 de junio de 2012; el discurso célebre de Mujica está fechado el 20-jun, consistente con nuestra fecha de inicio."
2552-URY-BRA-41081,67,discrepancia,nuestro_correcto,Duration_Days,3,Fechas oficiales de la Conferencia ONU sobre Desarrollo Sostenible Río+20 (20-22 junio 2012),La duración de 3 días (20 al 22 de junio) coincide con las fechas oficiales de la cumbre Río+20.
2552-URY-BRA-41121,68,discrepancia,COLT_correcto,Start_Date,2012-07-31,https://www.diariodecuyo.com.ar/politica/Cumbre-en-Brasilia-de-los-presidentes-del-Mercosur-20120731-0025.html ; cancilleria.gob.ar,Múltiples fuentes de prensa fechadas el 31-jul-2012 documentan la cumbre extraordinaria en el Palacio de Planalto (Brasilia) con Mujica presente para el ingreso de Venezuela; no se halló evidencia de una llegada el 30-jul.
2552-URY-BRA-41121,68,discrepancia,COLT_correcto,Duration_Days,1,https://www.diariodecuyo.com.ar/politica/Cumbre-en-Brasilia-de-los-presidentes-del-Mercosur-20120731-0025.html,Las fuentes describen la cumbre y la ceremonia de ingreso de Venezuela como un evento de un solo día (31-jul); no hay evidencia de una segunda jornada (30-jul).
2552-URY-BRA-41835,166,discrepancia,nuestro_correcto,Start_Date,2014-07-16,https://www.gub.uy/presidencia/comunicacion/videos/entrevista-mujica-tras-reunion-del-brics-brasilia,"Fuente oficial de Presidencia (gub.uy) fecha la reunión ampliada BRICS-UNASUR en Brasilia y la intervención de Mujica el 16-jul-2014, día en que UNASUR se trasladó a Brasilia tras la Cumbre BRICS de Fortaleza."
2552-URY-BRA-41835,166,discrepancia,nuestro_correcto,Duration_Days,1,https://www.gub.uy/presidencia/comunicacion/videos/entrevista-mujica-tras-reunion-del-brics-brasilia,Consistente con una visita de un solo día (16-jul) a Brasilia para la sesión ampliada; no hay evidencia de pernocte adicional.
2552-URY-BRA-41950,178,discrepancia,nuestro_correcto,Start_Date,2014-11-06,"Mensaje oficial de Presidencia a la Comisión Permanente del Parlamento uruguayo, gub.uy/presidencia/politicas-y-gestion/presidencia-06112014",Fuente primaria oficial (mensaje comunicando la ausencia del país) confirma explícitamente la fecha 6 de noviembre de 2014 para la audiencia con Rousseff en Brasilia.
2552-URY-CHL-41299,70,discrepancia,nuestro_correcto,Start_Date,2013-01-26,https://www.elobservador.com.uy/nota/mujica-viaja-a-chile-para-participar-de-dos-cumbres--201312316240 ; fechas oficiales I Cumbre CELAC-UE (26-27 ene 2013),"La I Cumbre CELAC-UE comenzó el 26 de enero de 2013 en Santiago, coincidiendo con nuestra fecha de inicio."
2552-URY-CHL-41708,77,discrepancia,nuestro_correcto,Start_Date,2014-03-11,Fecha oficial de la segunda asunción de Michelle Bachelet (11-mar-2014),La ceremonia de asunción de Bachelet fue el 11 de marzo de 2014 (hecho histórico bien documentado); nuestra fecha de inicio coincide con el día de la ceremonia.
2552-URY-CHL-41708,77,discrepancia,nuestro_correcto,Duration_Days,2,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-mujica-cerro-su-visita-chile-seminario-junto-michelle-bachelet,"Consistente con la ceremonia el 11-mar y el seminario CEPAL junto a Bachelet al día siguiente (12-mar), según nuestra propia nota ya sourced."
2552-URY-CHN-41419,72,discrepancia,nuestro_correcto,Start_Date,2013-05-24,https://spanish.news.cn/20250514/c4da987d2ced4e9e868eb3021694e847/c.html (Xinhua); gub.uy,"Fuente confirma explícitamente que la visita de Estado a China 'comenzó el 24 de mayo y se extendió por 5 días', coincidiendo exactamente con nuestra fecha de inicio."
2552-URY-CHN-41419,72,discrepancia,nuestro_correcto,Duration_Days,5,https://spanish.news.cn/20250514/c4da987d2ced4e9e868eb3021694e847/c.html (Xinhua),La misma fuente confirma una duración de 5 días para la visita de Estado.
2552-URY-COL-41013,65,discrepancia,nuestro_correcto,Start_Date,2012-04-13,https://www.lr21.com.uy/comunidad/1218997-mujica-cumbres-internacionales-presidencia-uruguay (ya citada en nuestra base),"Fuente confirma que Mujica coincidió con Obama en Cartagena el 13 de abril de 2012, respaldando nuestra fecha de inicio. NOTA: existe una tensión interna en nuestra propia base con el Trip_ID 156 (Caracas, 13-abr, 'antes de seguir a Colombia'), que sugeriría una llegada a Cartagena recién el 14; no se resuelve aquí, se deja constancia para revisión futura."
2552-URY-COL-41013,65,discrepancia,nuestro_correcto,Duration_Days,3,Fechas oficiales de la VI Cumbre de las Américas (cierre formal 15-abr-2012),"Con presencia confirmada desde el 13-abr y cierre formal de la cumbre el 15-abr-2012, una duración de 3 días es consistente."
2552-URY-CUB-41478,175,discrepancia,nuestro_correcto,Start_Date,2013-07-24,"https://www.gub.uy/presidencia/comunicacion/noticias/agenda-visita-del-presidente-jose-mujica-republica-cuba (ya citada, con horario exacto de llegada)","Fuente oficial primaria con horario exacto de llegada (24-jul, 11:23hs) confirma el 24 de julio de 2013 como fecha de inicio."
2552-URY-CUB-41667,76,discrepancia,nuestro_correcto,Duration_Days,2,"Fechas oficiales de la II Cumbre CELAC, La Habana, 28-29 enero 2014","La II Cumbre de la CELAC se realizó los días 28 y 29 de enero de 2014, consistente con nuestra duración de 2 días."
2552-URY-ECU-41977,174,discrepancia,nuestro_correcto,Duration_Days,2,"gub.uy (llegada Guayaquil 4-dic) y presidencia.gob.ec (inauguración sede UNASUR Quito, 5-dic-2014), ya citadas en nuestra base","Fuentes oficiales uruguaya y ecuatoriana confirman actividades en dos días distintos (4-dic en Guayaquil, 5-dic en Quito), respaldando la duración de 2 días."
2552-URY-FIN-41898,177,discrepancia,nuestro_correcto,Start_Date,2014-09-15,"gub.uy (17-set-2014) + prensa (SELA, Infobae), ya citadas en nuestra base","Nuestra propia nota cita fuentes de prensa que describen explícitamente una 'visita oficial de tres días' a Finlandia, consistente con inicio 15-sep."
2552-URY-FIN-41898,177,discrepancia,nuestro_correcto,Duration_Days,3,"gub.uy (17-set-2014) + prensa (SELA, Infobae), ya citadas en nuestra base",Las mismas fuentes de prensa describen explícitamente una visita de tres días a Finlandia.
2552-URY-MEX-40862,64,discrepancia,No_verificable,Duration_Days,,Sin fuente adicional hallada,La nota existente en nuestra base (fiabilidad Medium) no especifica fechas exactas de llegada/salida más allá de mencionar la recepción por Calderón; no se halló fuente que confirme 5 vs 3 días.
