Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
ARG-CM-J047,69,Carlos Menem,Argentina,Completed,1999-02-22,1999-02-23,2,Brazil,South America,Brasília,Multilateral,Global Forum,NA,Reunión Ministerial UE-MERCOSUR,NA,Participacion en una reunion ministerial UE-Mercosur; propuso la creacion de un foro de negocios UE-Mercosur.,Search Query: Menem reunion ministerial UE Mercosur Brasil febrero 1999,Low,"No se hallo fuente propia directa; ciudad estimada (capital). Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-BRA-36213), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Comercio/Integración Económica,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J048,70,Carlos Menem,Argentina,Completed,1999-03-22,1999-03-24,3,United States,North America,Washington,Bilateral,Working Visit,NA,Visita de trabajo a Estados Unidos,Jefe de Estado/Gobierno,Visita de trabajo a Estados Unidos con actividades de discurso publico y foro de negocios.,Search Query: Menem Estados Unidos marzo 1999 discurso foro de negocios,Low,"COLT no reporta host ni evento especifico; ciudad estimada. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-USA-36241), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA
ARG-CM-J049,71,Carlos Menem,Argentina,Completed,1999-03-28,1999-03-31,4,Italy,Europe,Rome,Bilateral,State Visit,NA,Primer Ministro Massimo D'Alema,Jefe de Estado/Gobierno,"Visita oficial a Italia; reunion con el primer ministro Massimo D'Alema, discurso publico.",Search Query: Menem Italia D'Alema marzo 1999 visita oficial,Low,"No se hallo cronica propia directa. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-ITA-36247), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J050,72,Carlos Menem,Argentina,Completed,1999-05-07,1999-05-07,1,Chile,South America,Santiago,Multilateral,Regional Summit,NA,Cumbre de Presidentes del MERCOSUR,NA,Cumbre de Presidentes del MERCOSUR con la participacion de Chile como Estado asociado.,Search Query: Menem cumbre Mercosur Chile mayo 1999,Low,"No se hallo fuente propia directa; ciudad estimada (capital). Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-CHL-36287), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Comercio/Integración Económica,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J051,73,Carlos Menem,Argentina,Completed,1999-06-14,1999-06-15,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,Cumbre de Presidentes del MERCOSUR,NA,Cumbre de Presidentes del MERCOSUR en Asuncion.,Search Query: Menem cumbre Mercosur Asuncion junio 1999,Low,"No se hallo fuente propia directa. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-PRY-36325), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Comercio/Integración Económica,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J051,74,Carlos Menem,Argentina,Completed,1999-06-16,1999-06-17,2,United States,North America,New York,Bilateral,Working Visit,NA,Arquidiócesis de Nueva York (ceremonia de reconocimiento),Premio/Distinción/Honor académico,Fue distinguido por la Arquidiocesis de Nueva York por sus contribuciones 'a la defensa de la vida familiar y la familia en el ambito internacional'.,Search Query: Menem Archdiocese New York junio 1999 family life honor ceremony,Low,"Segun notas de COLT (gettyimages/proquest no accesibles), Menem fue homenajeado por la Arquidiocesis de Nueva York; no se hallo cronica de prensa argentina propia que lo confirme independientemente; se clasifica Bilateral/Premio dado que la contraparte es una institucion religiosa, no un jefe de Estado. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-USA-36327), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CM-J052,75,Carlos Menem,Argentina,Completed,1999-06-28,1999-06-30,3,Brazil,South America,Rio de Janeiro,Multilateral,Global Forum,NA,I Cumbre Unión Europea - América Latina y el Caribe (UE-ALC),NA,"Participacion en la primera Cumbre birregional Union Europea-America Latina y el Caribe en Rio de Janeiro; discurso publico, firma de documento y reunion con el presidente chileno Frei.",Search Query: primera Cumbre Union Europea America Latina Caribe Rio de Janeiro junio 1999,Medium,"La I Cumbre UE-ALC se realizo en Rio de Janeiro el 28-29 jun 1999 (hecho historico bien documentado); participacion de Menem consistente con su rol como presidente de un pais fundador del Mercosur. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-BRA-36339), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Cooperación Política General,Solo-Query,FALSE,TRUE,President Eduardo Frei Ruiz-Tagle,TRUE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CM-J053,76,Carlos Menem,Argentina,Completed,1999-08-20,1999-08-20,1,Chile,South America,Santiago,Bilateral,Working Visit,NA,Presidente Eduardo Frei Ruiz-Tagle,Jefe de Estado/Gobierno,Reunion bilateral con el presidente chileno Eduardo Frei; discurso en un desayuno de trabajo con lideres empresariales en Santiago.,Search Query: Menem Frei Santiago agosto 1999 desayuno empresarios,Low,"No se hallo cronica propia directa. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-CHL-36392), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA
ARG-CM-J054,77,Carlos Menem,Argentina,Completed,1999-09-21,1999-09-22,2,United States,North America,New York,Multilateral,Global Forum,NA,Asamblea General de la ONU,NA,Participacion en la Asamblea General de la ONU en Nueva York; reunion bilateral con el presidente Bill Clinton.,Search Query: Menem Asamblea General ONU septiembre 1999 Clinton,Low,"No se hallo cronica propia directa adicional. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-USA-36424), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Cooperación Política General,Solo-Query,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J055,78,Carlos Menem,Argentina,Completed,1999-09-27,1999-09-27,1,Colombia,South America,Bogotá,Bilateral,State Visit,NA,Presidente Andrés Pastrana,Jefe de Estado/Gobierno,Visita oficial a Colombia; reunion con el presidente Andres Pastrana en Bogota.,https://andrespastrana.org/visita-oficial-del-presidente-carlos-menem-a-colombia-29-de-septiembre-de-1999/,High,"Confirmado por fuente directa (sitio del expresidente Andres Pastrana): 'Visita oficial del Presidente Carlos Menem a Colombia - 29 de septiembre de 1999'. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-COL-36430), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J056,79,Carlos Menem,Argentina,Completed,1999-09-30,1999-10-01,2,United States,North America,Washington,Multilateral,Global Forum,NA,Conferencia de las Américas (Council of the Americas),NA,"Participacion en la Conferencia de las Americas, foro empresarial y politico sobre relaciones hemisfericas; discurso publico.",Search Query: Menem Conference of the Americas septiembre 1999 Washington Council of the Americas,Low,"Foro empresarial privado (Council/Conference of the Americas) con participacion de jefes de Estado, clasificado Multilateral por analogia con Davos segun regla CODEBOOK 5.6. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-USA-36433), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",Comercio/Integración Económica,Solo-Query,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J057,80,Carlos Menem,Argentina,Completed,1999-10-21,1999-10-22,2,Brazil,South America,Brasília,Bilateral,Working Visit,NA,Presidente Fernando Henrique Cardoso,Jefe de Estado/Gobierno,Reunion bilateral con el presidente Cardoso.,Search Query: Menem Cardoso Brasil octubre 1999,Low,"No se hallo cronica propia directa. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-BRA-36454), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J058,81,Carlos Menem,Argentina,Completed,1999-11-18,1999-11-19,2,United States,North America,New York,Bilateral,Working Visit,NA,Escala diplomática en Estados Unidos,Jefe de Estado/Gobierno,Escala en Estados Unidos en el marco de una gira que continuo hacia el Vaticano; sin host ni evento especifico reportado.,Search Query: Menem Estados Unidos noviembre 1999 gira Europa Vaticano,Low,"COLT no reporta host ni evento; ciudad estimada. Tramo previo a la visita al Vaticano del 21-nov-1999. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-USA-36482), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CM-J058,82,Carlos Menem,Argentina,Completed,1999-11-21,1999-11-21,1,Vatican City,Europe,Vatican City,Bilateral,State Visit,NA,Papa Juan Pablo II (ceremonia de canonización),Jefe de Estado/Gobierno,Asistio a una ceremonia de canonizacion presidida por Juan Pablo II en la Basilica de San Pedro; recibio la comunion de manos del Papa.,Search Query: Menem Vaticano noviembre 1999 canonizacion Juan Pablo II Basilica San Pedro,Medium,"Confirmado de forma general: en nov-1999 Juan Pablo II presidio una canonizacion en el Vaticano con la asistencia de Menem, quien recibio la comunion del Papa ante 11.000 peregrinos. Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT (TripID 334-ARG-VAT-36485), 2026-08-03; ciudad de destino estimada por investigacion propia (COLT no reporta ciudad).",NA,Solo-Query,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
